FrameNo,head_x,head_y,left_shoulder_x,left_shoulder_y,left_elbow_x,left_elbow_y,right_shoulder_x,right_shoulder_y,right_elbow_x,right_elbow_y,left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y
0,0.5022644400596619,0.3326124846935272,0.5399590730667114,0.36033329367637634,0.5499120950698853,0.3308447599411011,0.4719688594341278,0.3624241054058075,0.4551779627799988,0.33755791187286377,0.5360807180404663,0.2806650996208191,0.455268919467926,0.2808071970939636,0.5237988233566284,0.49246224761009216,0.47597143054008484,0.4933091402053833,0.5194254517555237,0.5872050523757935,0.4783879220485687,0.5822144746780396,0.5260642766952515,0.6592816710472107,0.4778198003768921,0.6607548594474792
1,0.49806076288223267,0.33423691987991333,0.5343401432037354,0.37172865867614746,0.5468155145645142,0.33045780658721924,0.4676523208618164,0.36937201023101807,0.4535069465637207,0.33158522844314575,0.5328481793403625,0.27894243597984314,0.4528115391731262,0.2787686884403229,0.5229998826980591,0.49261268973350525,0.475039005279541,0.4935302138328552,0.5145655870437622,0.5887122750282288,0.47355684638023376,0.5811822414398193,0.5235335826873779,0.6612989902496338,0.47338348627090454,0.6578378677368164
2,0.4964040219783783,0.3463403880596161,0.5342583656311035,0.37393003702163696,0.5498039722442627,0.32954728603363037,0.46617135405540466,0.3762204647064209,0.4535588026046753,0.33758002519607544,0.5334575772285461,0.2759445607662201,0.45160195231437683,0.27516210079193115,0.5209277272224426,0.49475082755088806,0.47442516684532166,0.49594414234161377,0.5157129168510437,0.5899630784988403,0.47129058837890625,0.5815374851226807,0.5231866836547852,0.659080982208252,0.479164719581604,0.6602296829223633
3,0.49923819303512573,0.3439822196960449,0.5408729314804077,0.371390163898468,0.5526549816131592,0.3275189995765686,0.4718247354030609,0.3769412934780121,0.45257240533828735,0.3390427231788635,0.532401442527771,0.2705245614051819,0.45162439346313477,0.2736443877220154,0.5293319821357727,0.5054754018783569,0.48110565543174744,0.502126157283783,0.5264009237289429,0.5866270065307617,0.4800199270248413,0.5787515640258789,0.5261556506156921,0.6580965518951416,0.4795352816581726,0.6594459414482117
4,0.4908490777015686,0.3475906550884247,0.5226907134056091,0.37720102071762085,0.5467818975448608,0.3264041841030121,0.4624260663986206,0.3784729838371277,0.45087572932243347,0.3318750262260437,0.5316311717033386,0.2716993987560272,0.44764551520347595,0.2730675935745239,0.5166342258453369,0.49514591693878174,0.47394198179244995,0.4957408308982849,0.513227105140686,0.5867311954498291,0.47083818912506104,0.5806211233139038,0.5186480283737183,0.659576952457428,0.47261345386505127,0.6619111895561218
5,0.49200138449668884,0.3489444851875305,0.5237440466880798,0.38210901618003845,0.5463001728057861,0.3282688856124878,0.4617999792098999,0.3852165937423706,0.4516794681549072,0.32972878217697144,0.5330553650856018,0.27201294898986816,0.4497039318084717,0.2734692096710205,0.51698237657547,0.5054813623428345,0.472621887922287,0.5046655535697937,0.5154745578765869,0.5930705070495605,0.4736741781234741,0.5883334875106812,0.521727442741394,0.6612704396247864,0.47377294301986694,0.6652694940567017
6,0.4917410612106323,0.3519955575466156,0.5240525007247925,0.3833608627319336,0.5450568795204163,0.32710862159729004,0.4631726145744324,0.3889157176017761,0.4481966495513916,0.32924631237983704,0.5346299409866333,0.27360063791275024,0.4509681463241577,0.2755475342273712,0.5170050859451294,0.5091577768325806,0.4723637104034424,0.5095084309577942,0.5163126587867737,0.5973976850509644,0.47400397062301636,0.5947645902633667,0.5213042497634888,0.6622473001480103,0.47258588671684265,0.6633562445640564
7,0.49217507243156433,0.3464757204055786,0.5234397649765015,0.3773621916770935,0.5509315133094788,0.3338203430175781,0.4641767144203186,0.3827110230922699,0.44954603910446167,0.33963117003440857,0.5349829792976379,0.27640771865844727,0.44952213764190674,0.28044235706329346,0.5192245244979858,0.50937819480896,0.4748125672340393,0.5087004899978638,0.5192629098892212,0.5960214734077454,0.4769061505794525,0.5946507453918457,0.5224230289459229,0.6614402532577515,0.47664874792099,0.6632967591285706
8,0.49480515718460083,0.34278613328933716,0.5217151045799255,0.37198305130004883,0.5459390878677368,0.3326006829738617,0.4648563861846924,0.3750825524330139,0.45009487867355347,0.34020549058914185,0.5336854457855225,0.2745347023010254,0.44988518953323364,0.2788948118686676,0.5187930464744568,0.5064989328384399,0.47453856468200684,0.5053908824920654,0.520476758480072,0.5932808518409729,0.4758393466472626,0.5905188918113708,0.5238558053970337,0.6622124910354614,0.47502538561820984,0.6624878644943237
9,0.4886627197265625,0.35303938388824463,0.5234743356704712,0.37781280279159546,0.5480567812919617,0.33672767877578735,0.4656437039375305,0.38103291392326355,0.4525909423828125,0.3421233296394348,0.5331617593765259,0.2766008675098419,0.4485836625099182,0.28262653946876526,0.520104706287384,0.5123972296714783,0.47550639510154724,0.5109037160873413,0.5232189893722534,0.5949586629867554,0.47809720039367676,0.5925633311271667,0.5259630680084229,0.6622797250747681,0.4773903489112854,0.6636377573013306
