FrameNo,head_x,head_y,left_shoulder_x,left_shoulder_y,left_elbow_x,left_elbow_y,right_shoulder_x,right_shoulder_y,right_elbow_x,right_elbow_y,left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y
0,0.5328388214111328,0.33955204486846924,0.5671839714050293,0.38833504915237427,0.5843002796173096,0.4424663484096527,0.4991762340068817,0.38840898871421814,0.4819643199443817,0.44946348667144775,0.5802868008613586,0.5035479068756104,0.4713391959667206,0.49588438868522644,0.554749608039856,0.5140401124954224,0.5008684396743774,0.5117278099060059,0.5635644197463989,0.6024035215377808,0.5001000761985779,0.6048161387443542,0.570559024810791,0.7109672427177429,0.48598337173461914,0.7209691405296326
1,0.533312201499939,0.33853429555892944,0.5668824315071106,0.3870806097984314,0.5844056010246277,0.4424614906311035,0.4980352818965912,0.3864247798919678,0.48180294036865234,0.44678419828414917,0.5788706541061401,0.5088228583335876,0.47435471415519714,0.49480074644088745,0.5550523400306702,0.5122870206832886,0.5019530057907104,0.5101863741874695,0.5654594302177429,0.607386589050293,0.49226996302604675,0.6072574853897095,0.5707651972770691,0.7165443897247314,0.4881734251976013,0.7252496480941772
2,0.5329166650772095,0.33874446153640747,0.5679856538772583,0.3879724144935608,0.584928572177887,0.44252753257751465,0.4988837242126465,0.38579267263412476,0.48065444827079773,0.4460080862045288,0.5791785717010498,0.5077288746833801,0.4704056978225708,0.5006524324417114,0.5561270117759705,0.5135741829872131,0.5017577409744263,0.5113037824630737,0.5661560297012329,0.607194185256958,0.5018424987792969,0.6059200763702393,0.5711695551872253,0.714957594871521,0.4880247712135315,0.7249197959899902
3,0.5330807566642761,0.33794939517974854,0.569168746471405,0.38784322142601013,0.5838688611984253,0.44501662254333496,0.49889418482780457,0.38594481348991394,0.48185014724731445,0.44773218035697937,0.5854390859603882,0.520348310470581,0.4748639464378357,0.4972228407859802,0.5569191575050354,0.5133160352706909,0.5027738809585571,0.5113370418548584,0.5654296278953552,0.6095315217971802,0.502244234085083,0.6048904657363892,0.5721559524536133,0.7123513221740723,0.49058830738067627,0.7238870859146118
4,0.533190131187439,0.3385099172592163,0.5687236785888672,0.38723111152648926,0.5854475498199463,0.4429168403148651,0.4980498254299164,0.3877227306365967,0.48176777362823486,0.4511190354824066,0.5863766074180603,0.5143646001815796,0.46911394596099854,0.5008343458175659,0.5559473633766174,0.5129623413085938,0.5020110607147217,0.5109732747077942,0.5642203092575073,0.6087067127227783,0.5020853281021118,0.603217363357544,0.5721887350082397,0.7161878943443298,0.48933061957359314,0.7244448661804199
5,0.5343210697174072,0.33806583285331726,0.5691163539886475,0.385280966758728,0.594454288482666,0.43395015597343445,0.49721261858940125,0.3867873549461365,0.47608301043510437,0.4433594346046448,0.6019114255905151,0.4801024794578552,0.44424352049827576,0.4947237968444824,0.5525957345962524,0.5091742277145386,0.4988190829753876,0.5070469975471497,0.5622018575668335,0.6044634580612183,0.5002589821815491,0.601743757724762,0.5714306235313416,0.7150256633758545,0.48672568798065186,0.7226473093032837
6,0.5341281890869141,0.33902454376220703,0.5703607797622681,0.3858240246772766,0.5967229604721069,0.4315537214279175,0.4952981173992157,0.38823652267456055,0.47225695848464966,0.44017431139945984,0.6207385659217834,0.4813595712184906,0.4341913163661957,0.4779685437679291,0.5509631633758545,0.5028542280197144,0.49769121408462524,0.5017987489700317,0.5594649910926819,0.6016840934753418,0.5019280910491943,0.5973727703094482,0.568260908126831,0.7063350677490234,0.4887216091156006,0.7179901003837585
7,0.5335994362831116,0.33960413932800293,0.5701513290405273,0.3858177065849304,0.5985843539237976,0.4289742112159729,0.4937628507614136,0.3856351971626282,0.47115832567214966,0.4301157593727112,0.6204212307929993,0.4606045186519623,0.4324588477611542,0.46214041113853455,0.5532222986221313,0.4997510612010956,0.49835872650146484,0.49897319078445435,0.5608687996864319,0.6005035638809204,0.501851499080658,0.5955654382705688,0.5680102109909058,0.7106696367263794,0.4890579581260681,0.7178771495819092
8,0.5341343879699707,0.3422754406929016,0.5718457698822021,0.383000910282135,0.6047486066818237,0.4222434163093567,0.49444860219955444,0.3836975693702698,0.46324169635772705,0.4239615201950073,0.6257355213165283,0.43959981203079224,0.41877564787864685,0.45412394404411316,0.5563342571258545,0.4973737895488739,0.49934113025665283,0.4957796335220337,0.5559135675430298,0.5968800783157349,0.5038474798202515,0.5963077545166016,0.5674653053283691,0.7104065418243408,0.49027568101882935,0.715171217918396
9,0.5335296988487244,0.34477388858795166,0.5656949281692505,0.38245660066604614,0.6060908436775208,0.41832125186920166,0.49963510036468506,0.3853459358215332,0.4687625765800476,0.4128180742263794,0.637566089630127,0.42258739471435547,0.42160099744796753,0.4322757422924042,0.5528448820114136,0.4967772364616394,0.49889230728149414,0.4959079921245575,0.5575302839279175,0.5974157452583313,0.5018336772918701,0.5920453071594238,0.5673118829727173,0.7102539539337158,0.4851500689983368,0.7156132459640503
