FrameNo,head_x,head_y,left_shoulder_x,left_shoulder_y,left_elbow_x,left_elbow_y,right_shoulder_x,right_shoulder_y,right_elbow_x,right_elbow_y,left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y
0,0.5535812973976135,0.32195305824279785,0.5790135264396667,0.36207517981529236,0.5993048548698425,0.4182266891002655,0.515625,0.36199939250946045,0.5063891410827637,0.41275447607040405,0.5882192850112915,0.4066930413246155,0.5005228519439697,0.45703253149986267,0.5813591480255127,0.48599979281425476,0.5306090712547302,0.485301673412323,0.5794246792793274,0.5651285648345947,0.5383163690567017,0.5703713893890381,0.5731196403503418,0.6388878226280212,0.5458825826644897,0.6436361074447632
1,0.5544065237045288,0.32177573442459106,0.5797964334487915,0.3598676919937134,0.5988181829452515,0.416147917509079,0.5158387422561646,0.3611786961555481,0.5067426562309265,0.41060107946395874,0.5871348977088928,0.40515825152397156,0.5025210380554199,0.4580700397491455,0.5814602375030518,0.4837474226951599,0.5311875343322754,0.483348548412323,0.5817915201187134,0.5615836381912231,0.5373866558074951,0.5678980946540833,0.572167158126831,0.6370924711227417,0.5459578037261963,0.6414453983306885
2,0.5530792474746704,0.3216564953327179,0.5801135301589966,0.3590286672115326,0.5991508364677429,0.4146575927734375,0.5172990560531616,0.361238956451416,0.5060802102088928,0.409058153629303,0.5869665145874023,0.4039493799209595,0.5006825923919678,0.4554189145565033,0.5824338793754578,0.48426538705825806,0.5312403440475464,0.48362940549850464,0.5795871019363403,0.5644243955612183,0.5375144481658936,0.5694559812545776,0.5724202990531921,0.6404619812965393,0.5456956624984741,0.6438199281692505
3,0.5533881783485413,0.3209037780761719,0.5800182819366455,0.35949480533599854,0.5989884734153748,0.41403281688690186,0.5171260833740234,0.36154624819755554,0.5048316717147827,0.41128748655319214,0.5866503715515137,0.4018676280975342,0.5010744333267212,0.45592200756073,0.5812950134277344,0.4836525619029999,0.5303810834884644,0.48317140340805054,0.5792580246925354,0.5618232488632202,0.5367385149002075,0.5668185353279114,0.5725910067558289,0.6385077238082886,0.545074462890625,0.6417137384414673
4,0.5518486499786377,0.3212740123271942,0.5799052119255066,0.3591625690460205,0.5983258485794067,0.4155779778957367,0.5163009762763977,0.3612098693847656,0.5040369033813477,0.41201838850975037,0.5859850645065308,0.403602659702301,0.5003910660743713,0.45749223232269287,0.5811222791671753,0.4837513864040375,0.5307116508483887,0.4833138585090637,0.5794577598571777,0.5616632103919983,0.53652423620224,0.5665889978408813,0.5724080801010132,0.638695240020752,0.5442345142364502,0.6420956254005432
5,0.551949143409729,0.3210045099258423,0.5796532034873962,0.35931384563446045,0.597955584526062,0.41631680727005005,0.51569664478302,0.36095595359802246,0.5039077401161194,0.41225466132164,0.5858771800994873,0.4040733277797699,0.4999094605445862,0.45747196674346924,0.580938994884491,0.48400184512138367,0.5308300852775574,0.48358988761901855,0.5797885060310364,0.5619896650314331,0.5364924669265747,0.5667297840118408,0.5730634927749634,0.6386783719062805,0.5444802641868591,0.6421617269515991
6,0.5521944761276245,0.3213088810443878,0.5797206163406372,0.3596292734146118,0.5980001091957092,0.41637682914733887,0.5162675380706787,0.36171287298202515,0.5046401619911194,0.4134142994880676,0.5858888030052185,0.4047822952270508,0.5003290772438049,0.4577871561050415,0.5811987519264221,0.4841230809688568,0.5309777855873108,0.48352760076522827,0.5788969993591309,0.5622572898864746,0.5365735292434692,0.5663610696792603,0.5724912285804749,0.6389350295066833,0.5445419549942017,0.6420655250549316
7,0.5521005392074585,0.3214077353477478,0.5795614719390869,0.35946589708328247,0.5977052450180054,0.4159923493862152,0.5162551403045654,0.36179226636886597,0.5044601559638977,0.4133087992668152,0.5854932069778442,0.4053471088409424,0.5004787445068359,0.4588660001754761,0.5812374353408813,0.4842626750469208,0.5312693119049072,0.4837571978569031,0.5785212516784668,0.5618530511856079,0.5366098880767822,0.566679060459137,0.5722033977508545,0.6387050747871399,0.5447618365287781,0.6420869827270508
8,0.5516215562820435,0.32182514667510986,0.5792974829673767,0.3600922226905823,0.5975669026374817,0.41631457209587097,0.5162689089775085,0.3624420166015625,0.5043980479240417,0.4141288995742798,0.5852298736572266,0.4047555923461914,0.5004372596740723,0.45872053503990173,0.5808783769607544,0.48457130789756775,0.5313231945037842,0.48412036895751953,0.5780271291732788,0.561779260635376,0.5366415977478027,0.5667096376419067,0.572020411491394,0.6386535167694092,0.544852614402771,0.642149806022644
9,0.5508844256401062,0.321941077709198,0.579180896282196,0.36094802618026733,0.597335934638977,0.41630351543426514,0.5161980390548706,0.36313366889953613,0.5044765472412109,0.4143245816230774,0.5844954252243042,0.4041893482208252,0.5002784132957458,0.45853981375694275,0.5802023410797119,0.484585165977478,0.5310137271881104,0.48432546854019165,0.5774084329605103,0.5614902973175049,0.5363826751708984,0.5665504336357117,0.572206437587738,0.638733983039856,0.5446701049804688,0.6423592567443848
