FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
84,0.005749,0.74657,0.019424,-0.15875,0.55943,-0.004677,-0.22315,0.78505,-0.13213,0.17851,0.54802,0.040543,0.30573,0.77634,-0.031421,-0.19896,1.065,-0.22468,0.33797,1.0019,-0.13908,-0.07379,-0.027365,-0.034148,0.091885,-0.028354,-0.019143,-0.12417,-0.49275,-0.12529,0.1455,-0.5223,-0.063576,-0.13366,-0.88173,-0.03672,0.15174,-0.91422,-0.01334
85,0.005606,0.74223,0.017145,-0.15899,0.55623,-0.006057,-0.22357,0.7824,-0.13486,0.1784,0.54346,0.039569,0.30621,0.77373,-0.034416,-0.19939,1.0592,-0.2282,0.33862,0.99856,-0.14173,-0.07368,-0.030997,-0.034022,0.092346,-0.031809,-0.018484,-0.12392,-0.49275,-0.12928,0.14638,-0.52193,-0.06779,-0.13355,-0.88233,-0.038371,0.15201,-0.91504,-0.014704
86,0.005456,0.73776,0.014627,-0.15944,0.55044,-0.008362,-0.22396,0.7784,-0.13816,0.17837,0.53872,0.038256,0.30671,0.77012,-0.037315,-0.19997,1.0533,-0.23228,0.33931,0.99509,-0.14434,-0.073518,-0.03536,-0.033765,0.092977,-0.035703,-0.017877,-0.12359,-0.49275,-0.13325,0.14719,-0.5222,-0.072145,-0.13332,-0.88334,-0.040532,0.15208,-0.9158,-0.015755
87,0.005339,0.73343,0.012133,-0.15994,0.54416,-0.01074,-0.22433,0.77415,-0.14161,0.17839,0.53382,0.036815,0.30732,0.76592,-0.040288,-0.20089,1.0472,-0.23692,0.34001,0.98981,-0.14699,-0.073404,-0.040026,-0.033519,0.093624,-0.039752,-0.017403,-0.12326,-0.49344,-0.13725,0.14789,-0.52258,-0.076695,-0.13307,-0.88407,-0.042433,0.15215,-0.91662,-0.016934
88,0.005276,0.72854,0.009646,-0.16024,0.53698,-0.012864,-0.22472,0.76924,-0.14519,0.17855,0.52844,0.035374,0.3082,0.7608,-0.043253,-0.20213,1.0405,-0.24148,0.34084,0.98438,-0.14963,-0.073312,-0.045327,-0.03319,0.094356,-0.044575,-0.016889,-0.12284,-0.49418,-0.14129,0.1485,-0.52292,-0.081271,-0.13276,-0.88499,-0.044356,0.1521,-0.91749,-0.018052
89,0.005274,0.72342,0.007014,-0.16054,0.52966,-0.015163,-0.22507,0.76407,-0.14903,0.17874,0.52272,0.033618,0.30924,0.75497,-0.046168,-0.20354,1.0337,-0.24609,0.34178,0.97908,-0.15248,-0.073361,-0.050687,-0.032746,0.095058,-0.049605,-0.016381,-0.12237,-0.49484,-0.14551,0.14896,-0.52328,-0.085391,-0.13265,-0.88565,-0.046203,0.1521,-0.91835,-0.019341
90,0.005407,0.71819,0.004207,-0.16073,0.5213,-0.0178,-0.2255,0.75853,-0.15277,0.17892,0.51782,0.032016,0.31037,0.74883,-0.049111,-0.205,1.0268,-0.25088,0.34294,0.97371,-0.15591,-0.073445,-0.056423,-0.031994,0.095736,-0.054748,-0.015736,-0.12205,-0.49558,-0.1485,0.14934,-0.52352,-0.088832,-0.13264,-0.88636,-0.047938,0.15217,-0.91916,-0.020904
91,0.005662,0.71288,0.001283,-0.1608,0.51229,-0.020682,-0.22606,0.75277,-0.15652,0.17922,0.51202,0.029659,0.31149,0.74263,-0.051893,-0.20634,1.0214,-0.25544,0.34424,0.9686,-0.15973,-0.073689,-0.062567,-0.030862,0.096346,-0.06054,-0.014744,-0.12176,-0.49626,-0.15114,0.14971,-0.52371,-0.092129,-0.13257,-0.88733,-0.049967,0.15224,-0.91972,-0.021781
92,0.005989,0.70757,-0.00164,-0.16079,0.50312,-0.023681,-0.22665,0.74689,-0.1601,0.17957,0.50632,0.027114,0.31269,0.73616,-0.054834,-0.20784,1.0162,-0.25978,0.34548,0.9633,-0.16354,-0.074007,-0.068597,-0.029277,0.096804,-0.066334,-0.013549,-0.12147,-0.49675,-0.15372,0.15007,-0.52416,-0.094955,-0.13248,-0.88836,-0.050889,0.15242,-0.92022,-0.022578
93,0.006319,0.70232,-0.004597,-0.16081,0.49372,-0.027032,-0.22716,0.74059,-0.16349,0.18006,0.50018,0.024231,0.31388,0.7297,-0.057865,-0.20954,1.0111,-0.26416,0.34661,0.95857,-0.16719,-0.074353,-0.074808,-0.027558,0.097244,-0.072339,-0.012164,-0.12117,-0.49755,-0.15614,0.15035,-0.52535,-0.097505,-0.13237,-0.88944,-0.051879,0.1526,-0.92065,-0.023249
