FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
24,0.004124912720223101,0.76506,0.015403294227227552,-0.14272144305360787,0.54809,-0.013342013667200187,-0.23281108951414578,0.79051,-0.09004317965974092,0.14482230966771523,0.52997,0.04145086189101984,0.26065301133343105,0.7826,0.018122237936145494,-0.2545544047288008,0.98921,-0.14985961274861836,0.30140823822943225,0.98287,-0.027925256085304356,-0.06270617041873723,0.043068,-0.04630326282689248,0.08126016991384288,0.037799,-0.021207509296788767,-0.11202006576868548,-0.35746,-0.07700495863370994,0.11727449435691374,-0.39708,-0.00514161038296421,-0.1217250830266199,-0.73973,-0.07932242471182085,0.12993272934377914,-0.75164,-0.032587495612216646
25,0.003564897192398393,0.76506,0.015250730769626419,-0.14286489870692487,0.54788,-0.013104313276936721,-0.2328209375916759,0.79058,-0.09004491614151759,0.14484577799791015,0.5293,0.04108741555732274,0.26053622358849093,0.7818,0.018093521692801363,-0.2545544047288008,0.98921,-0.14985961274861836,0.30074690406991195,0.98245,-0.028090607618262473,-0.06273522069641163,0.042983,-0.045257418631341806,0.081407813598165,0.037763,-0.020489970209017383,-0.11142273030809458,-0.35856,-0.07716770490101169,0.11785823717487263,-0.39746,-0.005572795172215168,-0.12116401064130566,-0.74078,-0.08031609154654856,0.13033166419974937,-0.75193,-0.032719222529329316
26,0.002857992678929705,0.76506,0.014808255901597062,-0.14309919461572568,0.54757,-0.012927309245572477,-0.2329375516884384,0.79058,-0.09007461719261473,0.1449033552819117,0.52842,0.04064570314367898,0.26068052522413215,0.7818,0.01727514645004822,-0.25402781798750423,0.98921,-0.14973629850008785,0.3002466637668467,0.98245,-0.028708866171934987,-0.06280153801360086,0.042517,-0.043516485831535674,0.0815642935626472,0.037331,-0.018716860223507277,-0.11068253583352651,-0.3603,-0.07727682932457905,0.11871083188898811,-0.39828,-0.006376960735679792,-0.12079161813030857,-0.74177,-0.0805276401644908,0.13081647920885792,-0.75252,-0.033050061473444206
27,0.002093952486115417,0.76506,0.014234870704923562,-0.14342410726323582,0.54704,-0.012869856904558847,-0.2331320821645535,0.79057,-0.09012313413669029,0.14494800868978197,0.52746,0.040162110264114384,0.2606626189870913,0.78147,0.01639770678450133,-0.2535719042706952,0.98921,-0.1496152915464639,0.2999823338586012,0.98233,-0.029973986600829783,-0.06299660254142515,0.041727,-0.04116056672639122,0.0816723545364247,0.036703,-0.016461836758896266,-0.1098355753397261,-0.36282,-0.07735798917882593,0.11963615936333612,-0.39936,-0.007363263460616078,-0.1200385941653343,-0.74329,-0.08168851522588821,0.13141384049565874,-0.75319,-0.033443305027786405
28,0.0012847535297371509,0.76502,0.013428098091979665,-0.14377638062801057,0.54636,-0.0129451727493081,-0.2329999136427849,0.79057,-0.09029682202300796,0.14501032434317743,0.52639,0.03963593751744092,0.26080012608523945,0.78082,0.01504198823039105,-0.25308311761206437,0.98915,-0.15054453188262268,0.29993689682376395,0.98194,-0.03178945774515161,-0.0635109628691068,0.040606,-0.0383471422199743,0.0815311077590765,0.035747,-0.013674010661757354,-0.10891295589288273,-0.36566,-0.07740753063930525,0.12071092044002563,-0.40072,-0.008505993799774535,-0.11948895673353617,-0.74508,-0.08284768203595755,0.13187332869703783,-0.75397,-0.03386085932700196
29,0.00044332146974905605,0.76448,0.012026694478303651,-0.1442139873751807,0.54555,-0.01305482827735461,-0.23260965584422924,0.79026,-0.09158868070361761,0.14505286993052877,0.52507,0.0389915355675704,0.2609249586502408,0.77976,0.013355036591868132,-0.25215490489438824,0.98874,-0.15327482878053406,0.30022922596923,0.98088,-0.03454150510497503,-0.06448213214410288,0.039107,-0.03459579256427656,0.08101422026478401,0.034459,-0.009873021669633856,-0.10794933143372297,-0.36841,-0.07751685996615335,0.12188746160739203,-0.40206,-0.00965007066847353,-0.11903666201842528,-0.74567,-0.08333961545694334,0.1323877654173665,-0.75505,-0.03487798068690819
30,-0.00041588761880593356,0.76329,0.010259648994411256,-0.1447585337897609,0.54443,-0.013191463566968582,-0.23193784222251457,0.78938,-0.09395903246183379,0.14510861277938275,0.52345,0.038272288228470945,0.26138862154317555,0.77812,0.011301350705050138,-0.25060593290305433,0.98798,-0.15768281990689342,0.30059332346449236,0.97899,-0.038161272640873385,-0.06582586571702638,0.037244,-0.029370749302733336,0.0799353927647047,0.032804,-0.004653055077300855,-0.10707515804462575,-0.371,-0.0776947641139248,0.12306869127555543,-0.40347,-0.01082073734650386,-0.11875064477888961,-0.74643,-0.08357959491166476,0.13309869261236146,-0.7561,-0.035915288511720364
31,-0.0013605352558433159,0.76084,0.008119092795233181,-0.1454684137442211,0.54286,-0.013369436739822072,-0.23067886268788448,0.7845,-0.09672239464066282,0.14515971699603664,0.52152,0.03752176017500446,0.2619036602543128,0.77594,0.008783534959998472,-0.2484025655440153,0.98659,-0.1634985633917044,0.3010994909952961,0.97621,-0.04281711020577617,-0.06740008091072656,0.035248,-0.023201382355961288,0.07844066461708804,0.03102,0.0019984392483918655,-0.10638276490369007,-0.3737,-0.07787831993209797,0.12431357413011582,-0.40475,-0.012064460659150844,-0.11859396782168298,-0.74706,-0.08371951392781507,0.13374050961646794,-0.75717,-0.03696376690121621
32,-0.002261026387156405,0.75786,0.005670524903091639,-0.14608973491189411,0.54104,-0.013646537816329265,-0.22931291587581162,0.77969,-0.10009239839534737,0.14522074320120454,0.51959,0.03688772484295836,0.26225098600350233,0.7722,0.005777174066168546,-0.24593230271972502,0.98501,-0.17042483234251257,0.3017285497834683,0.97279,-0.04770919708573072,-0.06908961772830718,0.033092,-0.0165162044718628,0.07672664340645638,0.029152,0.008822475025665076,-0.10591588552547809,-0.37633,-0.07804985315395424,0.12550418079987324,-0.40603,-0.013288306955843834,-0.11841109581585854,-0.74767,-0.08377764162762978,0.13434739929447634,-0.75829,-0.0379869256956987
33,-0.0031527714359728433,0.75366,0.0027980354308896325,-0.146605232212207,0.53893,-0.014005506524394635,-0.227727802804959,0.77323,-0.10412947872060871,0.1452960085569411,0.51727,0.03617293527516526,0.26284746927761116,0.76643,0.0019912353841890704,-0.2430792988371157,0.98227,-0.17854274271685253,0.30311534329597584,0.96786,-0.05321299802268938,-0.0709717364242294,0.030343,-0.00961417359577567,0.07480766926140377,0.026608,0.016463330424808527,-0.10581393000280062,-0.3783,-0.07845530854163031,0.12642392927397184,-0.40738,-0.014818846646408357,-0.1182033645105949,-0.74927,-0.08461021817354822,0.13462084352188197,-0.75927,-0.03907700333261202
