FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
101,-0.020879884440854816,0.771,0.007616964929455098,-0.1604011008537243,0.57699,-0.06084574240580326,-0.25428268449641145,0.78043,-0.15376171066067928,0.1559261075923297,0.57338,0.025757600259054124,0.2814405177371686,0.7595,-0.006419899674799688,-0.31231871685287815,0.99316,-0.1983672198307263,0.33382621887224706,0.95608,-0.015402686858421215,-0.06827721337569101,0.05575,-0.03262384316187104,0.07761199775347705,0.057682,-0.000500420537421083,-0.08514386289575161,-0.32079,-0.06902268632985427,0.10947808594344313,-0.31479,0.0003174935591095107,-0.09857739434308006,-0.66368,0.0013923683165325135,0.09530534227225276,-0.66079,0.04170824090475106
102,-0.0202009469009453,0.76506,0.00814894314038259,-0.160053670947006,0.57176,-0.05936085302947998,-0.2528623261643283,0.77439,-0.1541002105993527,0.1554371250269571,0.56615,0.02611207458924131,0.28215340314689186,0.75427,-0.007122786858210835,-0.30985237138917837,0.98392,-0.20014596659563905,0.33429910916098515,0.95363,-0.017335940792806752,-0.06934573374349759,0.050649,-0.027433537368993077,0.07726311948548345,0.052489,0.004668525288772278,-0.08489436963010363,-0.32241,-0.07279872884952963,0.11177017325068672,-0.31601,-0.0027764942844304245,-0.09823024937735982,-0.66546,-5.115680142761536e-07,0.09559389389111539,-0.66189,0.040532484993325665
103,-0.019479479362523797,0.75806,0.008756454120533578,-0.15968103801213904,0.5673,-0.0578461340140014,-0.251253688690526,0.76748,-0.1543547405148421,0.1548959500549136,0.56015,0.026474608242346362,0.2829520191039628,0.74839,-0.007851174497529118,-0.3073338833874046,0.97462,-0.20187490215977127,0.3348186609409188,0.9508,-0.01947623748905422,-0.07044900057650845,0.045436,-0.022167108759852134,0.07681193296956386,0.047357,0.009789984038762592,-0.08477405199514602,-0.3245,-0.076124359717007,0.1143061311588898,-0.31717,-0.005929023822408189,-0.09776190217168965,-0.66771,-0.0016949258901152627,0.09582437310765338,-0.66289,0.03957089863176263
104,-0.018684555620294703,0.74989,0.009385040824211353,-0.15849158545540182,0.55938,-0.05612646206410185,-0.24957785115578957,0.75966,-0.15458726698036468,0.1544746386264113,0.55222,0.02690600212293968,0.2839173595701581,0.74142,-0.008949226766014486,-0.3046630596328657,0.96474,-0.20371913654622845,0.33545379028001765,0.94248,-0.022790296438834068,-0.07159683069715062,0.03868,-0.01660187902388017,0.07638877353317093,0.040673,0.015253506354209983,-0.08467631824023991,-0.32695,-0.0793910162819296,0.11696994042680678,-0.31888,-0.009057994289536242,-0.09725463916072828,-0.67043,-0.0038922224649340555,0.09605323962199548,-0.66398,0.03867604606367507
105,-0.017907993524778804,0.74053,0.01002562127334164,-0.15721632844033306,0.55116,-0.054317534330465725,-0.2478568170100857,0.75104,-0.15473058993498628,0.15413861071170756,0.54366,0.027429606210528628,0.2848619121236302,0.73375,-0.009986972627836772,-0.3019644281275132,0.95469,-0.20554831340982557,0.3360423578651147,0.93417,-0.026013053674148724,-0.07267431345151229,0.031082,-0.010877008290487742,0.07609304184491399,0.033291,0.020610538440035183,-0.08443391988707351,-0.32994,-0.08253366819367264,0.11966433581638014,-0.32131,-0.012187664157852357,-0.09671178548606128,-0.67337,-0.006343192658122977,0.09622981399247284,-0.66511,0.037904993865902105
106,-0.01714944818385947,0.73009,0.010658963176084205,-0.15584221931122075,0.54183,-0.05232058463122685,-0.2460193424157971,0.74148,-0.15484322703075773,0.15396987455161218,0.53407,0.02832896882275813,0.28580507549168105,0.72424,-0.01101684002763495,-0.29916034587736584,0.94426,-0.20722689100243435,0.33658421587424237,0.92451,-0.029374021674285627,-0.07362978280634873,0.02251,-0.005452513538718833,0.07589168286124595,0.024967,0.026019750911337836,-0.08411917151319459,-0.33331,-0.08569504106967771,0.12233439641869315,-0.32424,-0.015352087704088847,-0.09610924430263507,-0.6763,-0.009057803518315526,0.09630145856268833,-0.66702,0.03698038797388181
107,-0.01639407357025764,0.71917,0.01140242749474777,-0.15444407282260655,0.53285,-0.050344782162259946,-0.2440966840449037,0.73087,-0.1547479128721368,0.15396791098541512,0.52449,0.02920392033250469,0.28656506942614896,0.71431,-0.012044480635810775,-0.297025121662267,0.93861,-0.20735810666939325,0.33697227503419985,0.91384,-0.032726568629717144,-0.07451338283336358,0.013657,-0.000170706556988115,0.07566662900595393,0.016317,0.03141361564473802,-0.08374829212204846,-0.33745,-0.08928416540260672,0.12508165476526115,-0.32781,-0.018666382889676952,-0.09545214633631834,-0.67927,-0.011857229220609198,0.09646545813721269,-0.66913,0.035762361644299474
108,-0.01566195338703098,0.70708,0.012381432110320225,-0.15318841222540425,0.52377,-0.04865506843957389,-0.2421925561604238,0.71986,-0.15460509480764195,0.15379054406885623,0.51524,0.029691528758303908,0.28723357838101926,0.70301,-0.013186748895572142,-0.29473056768252254,0.93212,-0.2072987599421135,0.33737392862061216,0.90244,-0.03621380111358196,-0.07524607173619947,0.004243,0.00516512664614531,0.07562380243237259,0.007293,0.036695421385637174,-0.08329441549427785,-0.34195,-0.09297542914376145,0.1279438165530248,-0.33223,-0.022171626233678247,-0.09478669642780273,-0.68232,-0.014583086960708001,0.096562728726739,-0.67129,0.034577247965189656
109,-0.014989478056682758,0.69419,0.013514418840195315,-0.15212547349537942,0.51025,-0.04650583944846726,-0.2403723982991279,0.70813,-0.15427399760142801,0.15354349614827892,0.50223,0.030228791566376846,0.28776890275126477,0.6911,-0.014379917709538191,-0.29336927377323313,0.92808,-0.20747505200810482,0.3377064221475391,0.89051,-0.03965433363843212,-0.07582301621674618,-0.006531,0.010320259337586596,0.07585258270381924,-0.003324,0.04183624939164912,-0.08283061509417032,-0.34703,-0.09695332421387831,0.1309832695625406,-0.33757,-0.025876110192739943,-0.0940997021240629,-0.6855,-0.017344747480509275,0.09673436882108073,-0.67369,0.03331589009447479
110,-0.014464050934723988,0.68084,0.014462055025400442,-0.15087762884999506,0.49587,-0.04436868532651313,-0.23874632388039796,0.69598,-0.1541091280021924,0.15319588367426837,0.48862,0.030760507249719245,0.2880985591196376,0.67809,-0.0157312025347291,-0.2915306335102977,0.92209,-0.20753671223444897,0.33778688539297913,0.87593,-0.04339316255483538,-0.07630945152890925,-0.018449,0.015238510011055856,0.07613735881217464,-0.015125,0.04682651356983748,-0.08216753685201478,-0.35253,-0.10131849869432923,0.13420403352810478,-0.34394,-0.030032982632221764,-0.09341594765014706,-0.68865,-0.020076516471364846,0.09690015474597867,-0.67649,0.03203014516366395
111,-0.013991867725456962,0.6664,0.015354608674704668,-0.14974361814670753,0.48121,-0.04268011323008686,-0.23733633635420076,0.68373,-0.15404328594900088,0.15301963255775936,0.47476,0.031356963068644106,0.28838138034863725,0.66448,-0.016874459790305107,-0.2894753355416996,0.91483,-0.20756016986170642,0.33767170057843127,0.86085,-0.04688623175805732,-0.07647712881541888,-0.030867,0.019581370972172253,0.07667643581292725,-0.027113,0.05136507424336159,-0.08143413047748832,-0.35829,-0.10566213358803334,0.13724070995060078,-0.35016,-0.0341248337176178,-0.09272147204933537,-0.69174,-0.022776947666540398,0.09708233751056118,-0.67929,0.030766584543713706
