FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
125,-0.012012,-0.011902,-0.11532,-0.14607,-0.19842,-0.098537,-0.25725,-0.003499,-0.22871,0.13435,-0.17609,-0.095379,0.2594,-0.00332,-0.20061,-0.25858,0.21756,-0.31769,0.27949,0.2662,-0.28613,-0.070162,-0.58684,0.075682,0.055768,-0.57938,0.078716,-0.21961,-0.4945,-0.20875,0.22542,-0.49723,-0.19083,-0.19862,-0.85514,-0.098294,0.22273,-0.83322,-0.0675
126,-0.011576,0.012722,-0.11367,-0.14595,-0.17551,-0.097645,-0.25763,0.02381,-0.2257,0.13434,-0.15351,-0.09497,0.26006,0.020281,-0.19838,-0.25942,0.24503,-0.31011,0.28141,0.29722,-0.28133,-0.069124,-0.56445,0.07946,0.055311,-0.55702,0.082698,-0.22127,-0.48816,-0.21027,0.22742,-0.49194,-0.19201,-0.20119,-0.8444,-0.098042,0.22353,-0.82456,-0.067477
127,-0.011284,0.039118,-0.11157,-0.14582,-0.14744,-0.09632,-0.25799,0.051688,-0.22222,0.13431,-0.12842,-0.094082,0.26058,0.04529,-0.19575,-0.26037,0.27217,-0.30238,0.28347,0.3162,-0.27669,-0.068667,-0.53897,0.083943,0.054695,-0.5326,0.086933,-0.22266,-0.48088,-0.21079,0.22922,-0.48566,-0.19304,-0.20401,-0.83293,-0.098856,0.22323,-0.81529,-0.069006
128,-0.010979,0.067739,-0.10888,-0.14572,-0.11791,-0.094764,-0.2584,0.080824,-0.21751,0.13389,-0.10148,-0.09278,0.26119,0.071457,-0.19266,-0.26116,0.30097,-0.2953,0.28542,0.34038,-0.27088,-0.068319,-0.51247,0.088537,0.054243,-0.50717,0.091288,-0.22395,-0.47306,-0.21093,0.23069,-0.47869,-0.19318,-0.208,-0.82193,-0.098971,0.2243,-0.80521,-0.070155
129,-0.010767,0.09589,-0.10554,-0.14554,-0.089467,-0.09287,-0.25869,0.11089,-0.21279,0.13365,-0.074246,-0.090924,0.26221,0.099291,-0.18923,-0.26194,0.33195,-0.28774,0.28737,0.3635,-0.26482,-0.067856,-0.48483,0.092922,0.05412,-0.47962,0.095532,-0.22499,-0.46505,-0.21096,0.23158,-0.47132,-0.19315,-0.21175,-0.81147,-0.09908,0.22519,-0.7953,-0.071583
130,-0.01074,0.12614,-0.10169,-0.14544,-0.059557,-0.090544,-0.25899,0.14186,-0.20799,0.13353,-0.04639,-0.08875,0.26292,0.12804,-0.18567,-0.26258,0.36341,-0.28124,0.28857,0.3848,-0.25917,-0.067645,-0.45804,0.096947,0.054003,-0.45325,0.099575,-0.22543,-0.45647,-0.21097,0.2319,-0.46419,-0.19314,-0.21381,-0.79828,-0.09914,0.22595,-0.7852,-0.073296
131,-0.010865,0.15588,-0.097394,-0.14551,-0.030789,-0.087816,-0.25927,0.1737,-0.20315,0.1333,-0.017667,-0.085991,0.26314,0.15788,-0.18158,-0.26331,0.39554,-0.27497,0.28928,0.40804,-0.25342,-0.067757,-0.4316,0.10081,0.0539,-0.42707,0.10311,-0.22543,-0.44858,-0.21097,0.2319,-0.45618,-0.19314,-0.2153,-0.78796,-0.10043,0.22629,-0.78019,-0.074651
132,-0.01102,0.1867,-0.092048,-0.14589,0.000394,-0.084157,-0.25972,0.20446,-0.19767,0.13333,0.011215,-0.082536,0.26301,0.18912,-0.17706,-0.26402,0.43351,-0.26732,0.2901,0.43473,-0.24756,-0.067844,-0.40461,0.10381,0.054127,-0.40066,0.1058,-0.22544,-0.44112,-0.21058,0.23187,-0.44712,-0.19195,-0.21663,-0.77845,-0.10277,0.22665,-0.77501,-0.075782
133,-0.011189,0.2183,-0.086193,-0.14623,0.03065,-0.080331,-0.26029,0.23445,-0.19145,0.13326,0.039914,-0.078782,0.26286,0.22048,-0.17183,-0.26472,0.47045,-0.26033,0.29049,0.46854,-0.24049,-0.067906,-0.37853,0.10594,0.054362,-0.37472,0.10781,-0.22548,-0.4339,-0.20933,0.23181,-0.43812,-0.18998,-0.21785,-0.76921,-0.10345,0.22692,-0.7708,-0.076661
134,-0.011613,0.24732,-0.080191,-0.14639,0.058088,-0.076316,-0.2609,0.26388,-0.1856,0.13286,0.065865,-0.075032,0.2627,0.25003,-0.16625,-0.26579,0.49857,-0.25465,0.29028,0.49396,-0.23303,-0.068091,-0.35497,0.10661,0.054754,-0.35159,0.10873,-0.22519,-0.4266,-0.20699,0.23147,-0.42982,-0.1871,-0.21854,-0.764,-0.10554,0.22719,-0.76664,-0.077697
135,-0.012234,0.27626,-0.073953,-0.14668,0.087497,-0.071771,-0.26148,0.29172,-0.17966,0.13244,0.094616,-0.07026,0.2622,0.27895,-0.16043,-0.26654,0.52609,-0.24833,0.29005,0.52247,-0.22526,-0.068494,-0.32951,0.10659,0.055052,-0.32604,0.10873,-0.22432,-0.41883,-0.20364,0.23044,-0.42108,-0.18304,-0.21932,-0.75748,-0.10771,0.22734,-0.76307,-0.078333
136,-0.012988,0.30595,-0.067191,-0.14694,0.11377,-0.067173,-0.26216,0.32037,-0.17328,0.13213,0.12185,-0.065573,0.26126,0.30824,-0.15417,-0.26694,0.55453,-0.2416,0.28982,0.55122,-0.21749,-0.068944,-0.30588,0.10658,0.055551,-0.30199,0.10875,-0.22295,-0.41092,-0.19928,0.22849,-0.41199,-0.17753,-0.21986,-0.75162,-0.10957,0.2273,-0.76011,-0.078693
137,-0.013751,0.33496,-0.060432,-0.14708,0.14106,-0.062516,-0.26262,0.35085,-0.16716,0.13178,0.14869,-0.061111,0.25958,0.33593,-0.14772,-0.26797,0.58544,-0.23325,0.28915,0.57346,-0.21035,-0.069471,-0.28142,0.10657,0.055995,-0.27731,0.10876,-0.22136,-0.40248,-0.19456,0.22613,-0.40253,-0.17131,-0.22032,-0.74542,-0.11129,0.2273,-0.75652,-0.078851
138,-0.014717,0.36468,-0.053356,-0.14766,0.16839,-0.057757,-0.26304,0.3814,-0.16076,0.13141,0.17725,-0.056238,0.25775,0.36599,-0.14064,-0.26876,0.62069,-0.22425,0.28821,0.59942,-0.20308,-0.070226,-0.2582,0.10644,0.056352,-0.25439,0.10847,-0.21937,-0.39288,-0.18924,0.22314,-0.39087,-0.16394,-0.22091,-0.73689,-0.11268,0.22723,-0.75077,-0.078889
139,-0.015727,0.39344,-0.046313,-0.14785,0.19525,-0.0533,-0.26352,0.40901,-0.15394,0.13077,0.20533,-0.051554,0.25592,0.39583,-0.13372,-0.26939,0.6575,-0.21457,0.28669,0.63177,-0.19369,-0.070915,-0.23405,0.10523,0.057012,-0.23054,0.10756,-0.21736,-0.38369,-0.18456,0.22007,-0.37913,-0.15642,-0.22119,-0.73143,-0.11289,0.22723,-0.7447,-0.079042
140,-0.016882,0.42215,-0.039209,-0.14816,0.22368,-0.048629,-0.26389,0.43374,-0.14617,0.12997,0.23374,-0.046974,0.254,0.42566,-0.12667,-0.26997,0.69182,-0.20467,0.28464,0.66355,-0.18422,-0.071542,-0.20892,0.10317,0.057339,-0.20578,0.10563,-0.21504,-0.37385,-0.17944,0.21705,-0.36813,-0.14956,-0.22146,-0.72582,-0.1129,0.22722,-0.73904,-0.078977
141,-0.018092,0.45054,-0.032122,-0.14879,0.24901,-0.044523,-0.26427,0.46422,-0.13863,0.12984,0.26112,-0.042521,0.25216,0.45359,-0.1195,-0.27023,0.7177,-0.19578,0.28239,0.69894,-0.17431,-0.072398,-0.18454,0.10096,0.057613,-0.18186,0.10316,-0.21262,-0.36352,-0.17416,0.21429,-0.35776,-0.1438,-0.22155,-0.72021,-0.1129,0.22722,-0.73283,-0.078977
142,-0.019348,0.47695,-0.024928,-0.14948,0.27465,-0.040097,-0.26427,0.49181,-0.13133,0.12965,0.29041,-0.037129,0.25014,0.48159,-0.11285,-0.2705,0.74091,-0.18636,0.28057,0.72711,-0.16578,-0.073308,-0.16051,0.098099,0.057707,-0.15846,0.099907,-0.21025,-0.354,-0.16898,0.21133,-0.34805,-0.13835,-0.22146,-0.71497,-0.11286,0.22722,-0.72677,-0.078977
143,-0.020565,0.50224,-0.017955,-0.15011,0.29725,-0.036089,-0.26448,0.51871,-0.12414,0.12933,0.31789,-0.031944,0.24986,0.50707,-0.1059,-0.27043,0.76505,-0.1765,0.27864,0.7513,-0.15834,-0.07412,-0.13838,0.094901,0.057805,-0.13622,0.096527,-0.20767,-0.34387,-0.16286,0.20676,-0.33487,-0.13122,-0.22135,-0.70907,-0.11268,0.22651,-0.71631,-0.078605
