FrameNo,head_x,head_y,left_shoulder_x,left_shoulder_y,left_elbow_x,left_elbow_y,right_shoulder_x,right_shoulder_y,right_elbow_x,right_elbow_y,left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y
0,0.550434,0.322845,0.582341,0.368563,0.599625,0.427767,0.513634,0.366523,0.0,0.0,0.597137,0.398837,0.495263,0.459805,0.578178,0.483908,0.528359,0.483383,0.573758,0.554008,0.540657,0.555228,0.568753,0.637574,0.532401,0.641172
1,0.551293,0.323635,0.582072,0.368599,0.598208,0.429374,0.512348,0.366002,0.0,0.0,0.593917,0.400998,0.49871,0.462116,0.575066,0.485055,0.525962,0.484705,0.571142,0.555323,0.536641,0.556619,0.567196,0.637691,0.534517,0.64325
2,0.550951,0.323688,0.582025,0.369117,0.598384,0.428707,0.514698,0.367371,0.0,0.0,0.593859,0.403177,0.498585,0.460886,0.575082,0.483975,0.527331,0.484013,0.570894,0.555999,0.537066,0.556096,0.567525,0.636472,0.534403,0.64151
3,0.550977,0.323475,0.581715,0.367804,0.597921,0.428581,0.513581,0.366714,0.0,0.0,0.592597,0.402912,0.498274,0.462227,0.575769,0.483757,0.527111,0.484168,0.572384,0.552909,0.537699,0.555781,0.566761,0.636705,0.531969,0.640198
4,0.550892,0.323652,0.582107,0.367907,0.598935,0.429899,0.513074,0.367142,0.0,0.0,0.594787,0.401017,0.498199,0.462338,0.576179,0.484433,0.527123,0.484975,0.572535,0.554344,0.537987,0.557314,0.566387,0.636856,0.53204,0.640291
5,0.551013,0.324148,0.581901,0.368513,0.59853,0.430121,0.512821,0.367608,0.0,0.0,0.594808,0.400688,0.49779,0.462526,0.576192,0.48469,0.527063,0.48533,0.573127,0.55454,0.538267,0.557201,0.566672,0.636439,0.53516,0.641059
6,0.550937,0.32411,0.58169,0.368163,0.598473,0.430188,0.512502,0.367169,0.0,0.0,0.594585,0.400256,0.496835,0.461338,0.575555,0.484064,0.526318,0.48467,0.572436,0.554544,0.53808,0.556894,0.566643,0.636711,0.534714,0.641444
7,0.55094,0.324001,0.581815,0.36819,0.598301,0.430081,0.512317,0.367059,0.0,0.0,0.593943,0.400253,0.496683,0.461392,0.575594,0.484191,0.526232,0.484754,0.572124,0.55452,0.537663,0.557102,0.566486,0.636883,0.534591,0.641763
8,0.55107,0.323809,0.581994,0.367841,0.598371,0.429468,0.512241,0.366751,0.50158,0.422066,0.594209,0.40043,0.496684,0.461404,0.575888,0.483941,0.526234,0.484668,0.57281,0.554401,0.537534,0.556982,0.566888,0.636593,0.534635,0.641657
9,0.550934,0.323961,0.582057,0.368035,0.5984,0.429633,0.512095,0.367073,0.0,0.0,0.594144,0.40033,0.496968,0.461847,0.575917,0.484279,0.526125,0.485204,0.572967,0.55452,0.537677,0.557527,0.56696,0.636562,0.534906,0.641761
10,0.550875,0.324022,0.58208,0.36815,0.59841,0.429767,0.512045,0.367169,0.0,0.0,0.594126,0.400359,0.497264,0.461875,0.575952,0.484398,0.526155,0.485325,0.572891,0.554553,0.537652,0.557588,0.566934,0.636539,0.534896,0.641782
11,0.550758,0.324004,0.582037,0.368225,0.598441,0.430064,0.512068,0.367249,0.0,0.0,0.594327,0.400164,0.497531,0.46213,0.575992,0.484406,0.526311,0.485368,0.573349,0.554664,0.537717,0.557891,0.567092,0.636577,0.534977,0.641818
12,0.550612,0.322809,0.579371,0.368241,0.601812,0.43723,0.512588,0.366431,0.501454,0.426048,0.597421,0.401718,0.498814,0.460266,0.577474,0.486849,0.526934,0.486707,0.0,0.0,0.538457,0.558103,0.571969,0.637765,0.537894,0.641163
13,0.550778,0.322241,0.578559,0.367829,0.601538,0.435323,0.514232,0.36578,0.502292,0.421965,0.596932,0.403849,0.499788,0.458008,0.576927,0.484121,0.527591,0.484038,0.5745,0.55708,0.538287,0.555216,0.571044,0.637371,0.536562,0.640449
14,0.550844,0.322055,0.578742,0.367626,0.601529,0.435278,0.514103,0.365675,0.502124,0.422321,0.596618,0.403676,0.499587,0.457743,0.576376,0.48382,0.527053,0.483743,0.5739,0.556604,0.537819,0.554933,0.570653,0.637338,0.536198,0.640399
15,0.550772,0.321728,0.578739,0.367452,0.601713,0.434043,0.513649,0.364838,0.50212,0.421686,0.596328,0.404574,0.500279,0.456769,0.576108,0.483151,0.526356,0.483057,0.573674,0.555984,0.537611,0.554366,0.570904,0.637052,0.532393,0.64289
16,0.550698,0.321624,0.57872,0.367271,0.60165,0.433689,0.513753,0.364752,0.502148,0.421747,0.596507,0.404368,0.500167,0.456663,0.576198,0.482943,0.526467,0.482816,0.573647,0.556049,0.537659,0.554475,0.570784,0.637016,0.532395,0.642931
17,0.550623,0.321565,0.578732,0.367186,0.601671,0.433686,0.513694,0.364641,0.502115,0.42163,0.596473,0.404315,0.500264,0.456672,0.576156,0.483101,0.526309,0.48289,0.573611,0.556562,0.53758,0.554747,0.570678,0.637154,0.532244,0.643026
18,0.550679,0.322601,0.579059,0.368272,0.601789,0.434806,0.513768,0.365819,0.501765,0.422695,0.596166,0.404816,0.499901,0.456907,0.576501,0.483844,0.526739,0.483589,0.57395,0.557119,0.537945,0.555073,0.570994,0.637513,0.536297,0.640238
19,0.550572,0.32253,0.579067,0.368076,0.601718,0.434677,0.513784,0.36585,0.501666,0.422899,0.596,0.404711,0.499725,0.45682,0.576498,0.483769,0.526846,0.483568,0.573855,0.557019,0.538035,0.555041,0.570917,0.637536,0.536347,0.640205
20,0.550359,0.323289,0.579474,0.369021,0.601873,0.43537,0.513735,0.366737,0.0,0.0,0.59581,0.404589,0.499479,0.45684,0.576672,0.484523,0.526945,0.484442,0.573716,0.55768,0.538069,0.555725,0.570967,0.637923,0.536741,0.640226
21,0.550349,0.323235,0.579223,0.368759,0.60165,0.434972,0.513634,0.366442,0.0,0.0,0.595333,0.40492,0.498781,0.456794,0.576102,0.483828,0.526603,0.483758,0.573085,0.557242,0.537629,0.555404,0.570525,0.637725,0.536427,0.640017
22,0.550473,0.322749,0.579162,0.367882,0.601653,0.434181,0.513726,0.36592,0.0,0.0,0.595093,0.405131,0.498881,0.456726,0.576276,0.483372,0.526672,0.483339,0.573389,0.556892,0.537737,0.555013,0.570597,0.637556,0.53655,0.639955
23,0.550477,0.3224,0.57898,0.367042,0.6016,0.433172,0.513751,0.365482,0.0,0.0,0.595401,0.405208,0.498876,0.456703,0.576386,0.482701,0.526824,0.482734,0.573756,0.556699,0.537856,0.554748,0.570791,0.637351,0.530074,0.638809
24,0.549346,0.323976,0.579091,0.36874,0.60155,0.435697,0.513935,0.368036,0.503092,0.425311,0.596485,0.40499,0.501208,0.463358,0.578007,0.485601,0.527125,0.486494,0.574154,0.557098,0.537012,0.557365,0.571852,0.636286,0.538798,0.640769
25,0.549617,0.322883,0.577745,0.366432,0.599451,0.427673,0.515715,0.365969,0.0,0.0,0.591558,0.407683,0.498025,0.45981,0.575286,0.4823,0.526818,0.482173,0.571054,0.554816,0.535491,0.55356,0.570617,0.636415,0.534306,0.640485
26,0.549731,0.322749,0.577893,0.366268,0.599098,0.425991,0.515621,0.365963,0.0,0.0,0.591526,0.408822,0.498552,0.459594,0.575274,0.481779,0.526909,0.481976,0.570788,0.554512,0.535131,0.553734,0.570165,0.636034,0.534198,0.640319
27,0.549846,0.323084,0.577906,0.366593,0.598959,0.426092,0.515827,0.366474,0.0,0.0,0.591555,0.408941,0.498456,0.460159,0.575341,0.48189,0.527208,0.482177,0.570971,0.554318,0.535509,0.553503,0.570049,0.635948,0.531062,0.639316
28,0.549541,0.322858,0.578079,0.366482,0.598666,0.425403,0.516048,0.366508,0.0,0.0,0.591035,0.410063,0.497636,0.45967,0.575074,0.481976,0.52704,0.482115,0.570509,0.55451,0.534716,0.553212,0.570103,0.636272,0.534042,0.639843
29,0.549681,0.323156,0.578149,0.366651,0.598944,0.425323,0.516444,0.367174,0.0,0.0,0.591728,0.412371,0.497623,0.460212,0.575995,0.482176,0.528065,0.482359,0.572039,0.554674,0.536124,0.553418,0.570455,0.636179,0.531411,0.639849
