FrameNo,head_x,head_y,left_shoulder_x,left_shoulder_y,left_elbow_x,left_elbow_y,right_shoulder_x,right_shoulder_y,right_elbow_x,right_elbow_y,left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y
0,0.540592,0.318101,0.579525,0.359106,0.597142,0.415589,0.505538,0.358776,0.505193,0.412892,0.587954,0.445059,0.506415,0.466233,0.569865,0.486158,0.517795,0.485587,0.569242,0.56123,0.535492,0.562769,0.568235,0.633758,0.539635,0.64236
1,0.541662,0.317441,0.577333,0.359849,0.595128,0.414066,0.508456,0.360774,0.0,0.0,0.582153,0.446229,0.506164,0.465976,0.569482,0.483645,0.520828,0.483264,0.565537,0.562452,0.532725,0.561904,0.568287,0.636145,0.539054,0.642338
2,0.541123,0.317699,0.577163,0.359824,0.594928,0.414773,0.508855,0.361047,0.0,0.0,0.0,0.0,0.506049,0.465,0.569174,0.482376,0.521615,0.481786,0.565419,0.560977,0.53555,0.559804,0.568407,0.636349,0.539741,0.641828
3,0.541282,0.317303,0.576527,0.359874,0.595226,0.414911,0.508921,0.361382,0.0,0.0,0.583479,0.441191,0.505429,0.464874,0.568183,0.482231,0.521238,0.481947,0.563314,0.560842,0.534313,0.559766,0.567408,0.639003,0.540226,0.641543
4,0.541805,0.317201,0.577041,0.359613,0.59519,0.414037,0.508482,0.361677,0.0,0.0,0.0,0.0,0.505374,0.465656,0.568086,0.482445,0.520785,0.482284,0.564484,0.560747,0.534886,0.560242,0.567248,0.638672,0.540703,0.641717
5,0.541594,0.31741,0.576768,0.359462,0.595276,0.41402,0.508986,0.362135,0.0,0.0,0.0,0.0,0.505547,0.465588,0.567818,0.481536,0.520783,0.481498,0.565079,0.560129,0.53421,0.559417,0.567964,0.638303,0.540145,0.642066
6,0.541871,0.317258,0.576697,0.359793,0.595259,0.414419,0.508878,0.361678,0.0,0.0,0.583263,0.442979,0.505152,0.465012,0.567869,0.481339,0.520766,0.481482,0.565167,0.55973,0.534326,0.559055,0.568041,0.638385,0.540259,0.641902
7,0.541732,0.317269,0.576568,0.359766,0.59513,0.414125,0.508547,0.361621,0.0,0.0,0.582978,0.444105,0.50483,0.465008,0.567618,0.481224,0.520558,0.481365,0.565027,0.559653,0.533751,0.559387,0.567944,0.638397,0.540174,0.642001
8,0.542209,0.317158,0.576788,0.35977,0.595277,0.414293,0.508853,0.361616,0.0,0.0,0.58321,0.443713,0.504945,0.46481,0.56772,0.481263,0.520741,0.481364,0.565135,0.559466,0.534141,0.559088,0.567967,0.638391,0.540297,0.641986
9,0.5423,0.317182,0.57686,0.35975,0.59541,0.413884,0.509131,0.36165,0.0,0.0,0.58317,0.444183,0.504979,0.465007,0.56815,0.481426,0.521055,0.481521,0.565233,0.559557,0.534165,0.559233,0.568021,0.638429,0.540265,0.642003
10,0.542996,0.317181,0.577234,0.359751,0.595532,0.413835,0.509034,0.3612,0.0,0.0,0.583248,0.44505,0.504984,0.46536,0.568234,0.482034,0.520814,0.481955,0.565222,0.560208,0.534255,0.559821,0.567717,0.63837,0.540342,0.642037
11,0.54305,0.317328,0.577235,0.360147,0.595741,0.413945,0.509492,0.361584,0.0,0.0,0.583467,0.444968,0.505202,0.465408,0.568674,0.482412,0.521285,0.482285,0.566034,0.560101,0.534697,0.559843,0.568019,0.638202,0.540398,0.64209
12,0.540598,0.318309,0.578606,0.35967,0.600004,0.415799,0.5098,0.361278,0.0,0.0,0.585493,0.44391,0.503351,0.462604,0.572063,0.48703,0.521384,0.486529,0.571742,0.561562,0.537299,0.559931,0.569846,0.636667,0.539986,0.64304
13,0.5415,0.317722,0.578783,0.360291,0.601137,0.41541,0.511782,0.361605,0.0,0.0,0.0,0.0,0.50455,0.461996,0.572044,0.486053,0.523462,0.485373,0.569331,0.561083,0.538005,0.559574,0.569247,0.637784,0.540691,0.643187
14,0.541449,0.317759,0.578856,0.360464,0.600888,0.415808,0.511702,0.361616,0.0,0.0,0.0,0.0,0.504439,0.461796,0.572148,0.48647,0.523458,0.48575,0.569685,0.561408,0.53844,0.559785,0.569226,0.637883,0.540645,0.643072
15,0.541412,0.317686,0.578995,0.360273,0.600842,0.415834,0.511319,0.361353,0.0,0.0,0.0,0.0,0.503834,0.460906,0.571939,0.486303,0.523058,0.485732,0.569459,0.561218,0.538352,0.559706,0.56925,0.637966,0.540511,0.643108
16,0.541496,0.317825,0.579124,0.360354,0.600724,0.416221,0.511388,0.361425,0.0,0.0,0.586131,0.443382,0.503572,0.459883,0.571912,0.486305,0.523006,0.485759,0.56914,0.56124,0.538554,0.559853,0.569066,0.638074,0.540562,0.643159
17,0.54131,0.317867,0.579082,0.360246,0.600615,0.416376,0.510952,0.361201,0.0,0.0,0.585989,0.442635,0.503286,0.459633,0.571787,0.486445,0.522523,0.485836,0.569487,0.561384,0.538371,0.560228,0.569108,0.637955,0.54039,0.643183
18,0.541279,0.317861,0.578923,0.360329,0.600347,0.416616,0.510849,0.361367,0.0,0.0,0.585462,0.442462,0.50335,0.459038,0.571889,0.486241,0.522934,0.485724,0.568775,0.561057,0.538615,0.559915,0.56886,0.638047,0.540474,0.643162
19,0.541594,0.317799,0.578976,0.360817,0.600154,0.417978,0.510662,0.361383,0.0,0.0,0.586415,0.441711,0.503861,0.458579,0.571895,0.487002,0.521998,0.486218,0.570274,0.561274,0.539017,0.560459,0.569249,0.637509,0.540578,0.643248
20,0.541957,0.318146,0.579432,0.361042,0.599932,0.418186,0.510874,0.361576,0.0,0.0,0.585604,0.440531,0.50425,0.458158,0.57242,0.487293,0.522125,0.486349,0.570692,0.561854,0.539343,0.561087,0.569025,0.637292,0.541077,0.643308
21,0.541713,0.318201,0.57937,0.360634,0.599769,0.41753,0.510929,0.361105,0.0,0.0,0.585993,0.441186,0.50494,0.458309,0.572609,0.486816,0.522219,0.485621,0.571413,0.561019,0.539383,0.560059,0.568296,0.639675,0.541065,0.642653
22,0.54169,0.318713,0.579474,0.360293,0.599148,0.416609,0.510248,0.359646,0.0,0.0,0.586487,0.44144,0.0,0.0,0.572708,0.487328,0.521845,0.486206,0.573672,0.555343,0.541045,0.562065,0.567805,0.638891,0.541832,0.642381
23,0.541725,0.318401,0.578447,0.360375,0.598622,0.41795,0.511313,0.360678,0.0,0.0,0.58031,0.429264,0.506184,0.456823,0.571673,0.48732,0.521936,0.486131,0.0,0.0,0.541433,0.560714,0.56737,0.639304,0.542019,0.642181
24,0.542715,0.318894,0.578891,0.358853,0.598906,0.417091,0.508835,0.358749,0.504113,0.41343,0.584808,0.438796,0.505555,0.464987,0.571286,0.485608,0.51992,0.484964,0.0,0.0,0.537697,0.559624,0.570467,0.640902,0.540388,0.644019
25,0.541876,0.319628,0.577959,0.359306,0.597259,0.414807,0.509029,0.360515,0.503277,0.41726,0.584736,0.432172,0.502911,0.465933,0.57019,0.483793,0.519925,0.482603,0.571658,0.558347,0.53709,0.557764,0.569964,0.640617,0.542055,0.642119
26,0.542426,0.319582,0.577734,0.359573,0.597054,0.41547,0.509485,0.361164,0.502641,0.417069,0.584927,0.444166,0.503892,0.461967,0.569699,0.483388,0.520593,0.482297,0.57005,0.557851,0.537854,0.555251,0.571223,0.638905,0.54232,0.642413
27,0.543088,0.320698,0.576944,0.360912,0.597262,0.418641,0.510652,0.362752,0.502925,0.418301,0.587743,0.434783,0.505689,0.462857,0.571022,0.484796,0.522053,0.483168,0.571209,0.558141,0.539618,0.555453,0.571543,0.639727,0.543162,0.642199
28,0.542172,0.320883,0.577741,0.360887,0.598346,0.422061,0.510228,0.362491,0.502384,0.416512,0.587315,0.427312,0.499939,0.454385,0.572625,0.486376,0.520496,0.484828,0.0,0.0,0.538466,0.559055,0.571591,0.638352,0.541336,0.642948
29,0.541993,0.320189,0.578453,0.360205,0.599643,0.420327,0.511588,0.362693,0.50114,0.414317,0.588866,0.419691,0.494149,0.451664,0.571352,0.485881,0.519707,0.484006,0.569339,0.558498,0.533324,0.556951,0.57227,0.639792,0.538772,0.643292
30,0.540262,0.318606,0.576693,0.359629,0.597232,0.42563,0.510387,0.359727,0.499176,0.414295,0.59132,0.405269,0.498565,0.444461,0.568944,0.484347,0.517863,0.482601,0.568353,0.556329,0.531547,0.555427,0.572337,0.638786,0.541752,0.642063
31,0.540144,0.318156,0.578346,0.35731,0.600642,0.419395,0.509083,0.359421,0.497403,0.418358,0.593928,0.394385,0.497387,0.437576,0.571271,0.485072,0.518329,0.483502,0.0,0.0,0.53266,0.557765,0.572562,0.638872,0.539171,0.641904
32,0.539122,0.317209,0.577897,0.356499,0.602236,0.414056,0.507215,0.358911,0.494934,0.422177,0.597826,0.383641,0.500012,0.41049,0.569919,0.484737,0.515276,0.484619,0.572438,0.554668,0.533489,0.558564,0.571919,0.640775,0.536505,0.644472
33,0.539293,0.317478,0.578614,0.359048,0.601512,0.416118,0.505615,0.360049,0.492985,0.415141,0.59676,0.377336,0.493754,0.397731,0.568261,0.484417,0.517965,0.48564,0.570054,0.554312,0.532382,0.558437,0.57179,0.641826,0.536163,0.643707
34,0.539026,0.319011,0.580953,0.360271,0.604807,0.41041,0.503216,0.359839,0.482656,0.407324,0.59246,0.36734,0.483086,0.383795,0.566872,0.485025,0.514981,0.486364,0.571391,0.554667,0.53244,0.557935,0.571914,0.64193,0.539508,0.643356
35,0.538253,0.319838,0.582244,0.361466,0.609805,0.401279,0.499724,0.358043,0.478642,0.387548,0.587999,0.361797,0.48478,0.367093,0.568799,0.490457,0.51402,0.491753,0.57256,0.560154,0.537824,0.563462,0.568819,0.639986,0.539956,0.642511
36,0.540861,0.332278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542059,0.332251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541659,0.635331,0.539605,0.632324
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.527332,0.520772,0.0,0.0,0.542089,0.637426,0.542434,0.634879
38,0.225713,0.675426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.236986,0.673192,0.0,0.0,0.0,0.0,0.292122,0.617409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536654,0.630242
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.219965,0.672055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.540556,0.639433,0.535891,0.636841
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.545858,0.331976,0.566582,0.361034,0.0,0.0,0.519062,0.367105,0.0,0.0,0.0,0.0,0.464466,0.251685,0.54341,0.508961,0.506397,0.517201,0.0,0.0,0.0,0.0,0.541276,0.63756,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.543241,0.328188,0.572001,0.355551,0.0,0.0,0.0,0.0,0.509933,0.345087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.540645,0.632552,0.0,0.0
50,0.543678,0.321919,0.577105,0.363364,0.0,0.0,0.509476,0.3607,0.494343,0.33591,0.631472,0.253187,0.469675,0.243567,0.534532,0.512156,0.487562,0.518056,0.0,0.0,0.0,0.0,0.544434,0.632647,0.535699,0.628799
51,0.541555,0.323336,0.574586,0.363645,0.0,0.0,0.510603,0.36185,0.495117,0.335434,0.629532,0.256012,0.472502,0.2459,0.529426,0.516777,0.484448,0.518045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.545083,0.322723,0.575846,0.360306,0.0,0.0,0.513827,0.357473,0.493274,0.336704,0.620442,0.262679,0.473272,0.251175,0.547869,0.49925,0.503934,0.507643,0.0,0.0,0.0,0.0,0.54878,0.634235,0.0,0.0
53,0.541296,0.321728,0.574941,0.362255,0.581864,0.343966,0.508605,0.358344,0.492978,0.334715,0.618688,0.254826,0.471831,0.246765,0.543468,0.502844,0.492395,0.513664,0.0,0.0,0.0,0.0,0.547213,0.632002,0.0,0.0
54,0.543189,0.317216,0.576356,0.360168,0.0,0.0,0.0,0.0,0.492539,0.33546,0.619988,0.252975,0.469898,0.245629,0.531808,0.519226,0.0,0.0,0.0,0.0,0.0,0.0,0.543359,0.631214,0.0,0.0
55,0.542169,0.319165,0.573978,0.356345,0.0,0.0,0.0,0.0,0.495737,0.340663,0.0,0.0,0.0,0.0,0.532566,0.518371,0.0,0.0,0.0,0.0,0.0,0.0,0.549336,0.627051,0.0,0.0
56,0.540361,0.323369,0.570554,0.354133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.54551,0.318748,0.574781,0.35767,0.0,0.0,0.513685,0.359538,0.0,0.0,0.0,0.0,0.473606,0.246078,0.536081,0.517921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.543866,0.32374,0.574337,0.357996,0.0,0.0,0.513311,0.355645,0.0,0.0,0.603591,0.254461,0.473914,0.250331,0.539962,0.509811,0.496735,0.517275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.542128,0.318036,0.573058,0.349916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53493,0.51195,0.0,0.0,0.0,0.0,0.0,0.0,0.54391,0.630197,0.0,0.0
60,0.0,0.0,0.211336,0.624121,0.0,0.0,0.30664,0.623016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.292493,0.634707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.29324,0.623669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.539648,0.333154,0.56341,0.368014,0.0,0.0,0.0,0.0,0.0,0.0,0.600113,0.256775,0.0,0.0,0.518042,0.525978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.474937,0.242734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.538111,0.329399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600452,0.249897,0.474005,0.239483,0.516692,0.526156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475424,0.242625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.536221,0.33027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.599271,0.252872,0.476377,0.241907,0.515916,0.526649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.538242,0.328316,0.560849,0.37086,0.0,0.0,0.0,0.0,0.0,0.0,0.60092,0.250493,0.477589,0.240953,0.51831,0.524439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.541028,0.327067,0.562012,0.367805,0.0,0.0,0.0,0.0,0.0,0.0,0.601209,0.250791,0.477252,0.241916,0.521583,0.522963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.209864,0.624419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270482,0.462243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.463438,0.245993
73,0.0,0.0,0.207378,0.624461,0.0,0.0,0.293875,0.635338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465817,0.245593
74,0.0,0.0,0.208317,0.625763,0.0,0.0,0.294776,0.635579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466751,0.249065
75,0.0,0.0,0.208816,0.625825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466128,0.247282
76,0.0,0.0,0.208392,0.625641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467159,0.248034
77,0.0,0.0,0.209158,0.626327,0.0,0.0,0.291428,0.635409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466728,0.248722
78,0.0,0.0,0.207989,0.625742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47016,0.246193
79,0.0,0.0,0.208856,0.627404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.208417,0.626426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263227,0.34674,0.29352,0.359582,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.319062,0.58515,0.329625,0.587639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247462,0.340644,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.538935,0.320862,0.567966,0.355812,0.0,0.0,0.512057,0.362582,0.0,0.0,0.595657,0.252804,0.0,0.0,0.547238,0.498742,0.50827,0.510411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.537384,0.325694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
