FrameNo,head_x,head_y,left_shoulder_x,left_shoulder_y,left_elbow_x,left_elbow_y,right_shoulder_x,right_shoulder_y,right_elbow_x,right_elbow_y,left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y
0,0.538211,0.283693,0.586895,0.3242,0.665011,0.336529,0.503655,0.321438,0.456875,0.338094,0.603383,0.306897,0.512267,0.304846,0.559385,0.482357,0.501375,0.481951,0.56249,0.583857,0.504946,0.591338,0.564819,0.660503,0.491386,0.684777
1,0.538428,0.285773,0.582482,0.324417,0.662591,0.335231,0.501238,0.322483,0.458682,0.336592,0.605241,0.307981,0.511187,0.306701,0.559617,0.476544,0.504977,0.476079,0.558916,0.576763,0.509454,0.588694,0.565436,0.660438,0.487562,0.685799
2,0.538401,0.284107,0.584279,0.323704,0.662735,0.335672,0.504228,0.324305,0.46024,0.333246,0.612009,0.316674,0.510507,0.307188,0.55958,0.474654,0.505484,0.474815,0.555154,0.579521,0.50299,0.587939,0.564952,0.660057,0.491844,0.683742
3,0.538581,0.285569,0.583019,0.325879,0.663876,0.33516,0.503653,0.326436,0.459429,0.333066,0.604358,0.306651,0.509612,0.307606,0.56128,0.475771,0.50647,0.474814,0.557124,0.57777,0.50688,0.582894,0.566064,0.660798,0.491676,0.684724
4,0.538198,0.285281,0.585013,0.324271,0.0,0.0,0.502987,0.324148,0.457436,0.333921,0.610147,0.315569,0.509421,0.307119,0.561387,0.477654,0.506955,0.476542,0.560503,0.575874,0.50356,0.587335,0.565637,0.660695,0.491886,0.68664
5,0.538183,0.284248,0.586359,0.321971,0.0,0.0,0.501186,0.321468,0.461077,0.336127,0.60422,0.308016,0.509949,0.306749,0.560839,0.479688,0.506341,0.478429,0.560472,0.579106,0.511212,0.591985,0.565407,0.660076,0.493175,0.684861
6,0.539014,0.28394,0.586374,0.322626,0.0,0.0,0.502386,0.321728,0.461189,0.335709,0.604522,0.307023,0.511937,0.306023,0.560506,0.480399,0.506109,0.479283,0.559576,0.580724,0.504185,0.590545,0.564763,0.660857,0.493043,0.686136
7,0.537926,0.284031,0.584161,0.323933,0.662531,0.33688,0.502645,0.323792,0.460001,0.334981,0.604664,0.307286,0.509964,0.306997,0.560492,0.47911,0.506645,0.477915,0.559888,0.578838,0.504177,0.589289,0.565223,0.660522,0.492729,0.685051
8,0.538249,0.284381,0.583884,0.324357,0.663011,0.335809,0.503335,0.323726,0.458275,0.337291,0.604386,0.306066,0.511833,0.30654,0.560261,0.479898,0.506593,0.478488,0.559724,0.579658,0.51094,0.592075,0.564987,0.660281,0.491694,0.683627
9,0.538711,0.285134,0.585436,0.326331,0.663697,0.336072,0.504424,0.325534,0.458871,0.336931,0.604074,0.304735,0.512467,0.305562,0.560104,0.481942,0.506861,0.480535,0.559343,0.581149,0.504974,0.59032,0.564072,0.65979,0.492369,0.683882
10,0.539539,0.285809,0.585946,0.327238,0.663501,0.336495,0.505917,0.326546,0.459426,0.33684,0.603891,0.304172,0.513043,0.30528,0.560427,0.481684,0.507156,0.480357,0.559491,0.580721,0.505073,0.590255,0.564107,0.659456,0.492665,0.68356
11,0.540688,0.286111,0.585918,0.326688,0.664005,0.336103,0.508176,0.326701,0.459619,0.336361,0.603496,0.304285,0.512626,0.30535,0.560531,0.481326,0.507118,0.479909,0.559754,0.580247,0.505747,0.58994,0.565018,0.658258,0.493202,0.683683
12,0.5397,0.287237,0.585558,0.32307,0.0,0.0,0.4986,0.32343,0.461067,0.331039,0.600118,0.302413,0.514833,0.304335,0.559894,0.486396,0.503684,0.486503,0.559961,0.58526,0.512632,0.598742,0.563789,0.660912,0.487044,0.686733
13,0.539566,0.286924,0.585694,0.322541,0.666146,0.335764,0.499064,0.323814,0.459524,0.331172,0.600172,0.301722,0.515294,0.304047,0.559829,0.487413,0.504274,0.487366,0.558605,0.58709,0.512419,0.600194,0.561839,0.661294,0.488015,0.688056
14,0.539544,0.286562,0.585625,0.323359,0.665932,0.335942,0.500123,0.324516,0.460411,0.331011,0.60061,0.30222,0.514796,0.303739,0.560207,0.487545,0.504817,0.487409,0.558728,0.586434,0.512366,0.599106,0.562577,0.660962,0.489409,0.687601
