FrameNo,head_x,head_y,left_shoulder_x,left_shoulder_y,left_elbow_x,left_elbow_y,right_shoulder_x,right_shoulder_y,right_elbow_x,right_elbow_y,left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y
0,0.52003,0.277865,0.562177,0.32639,0.608246,0.376818,0.478646,0.317105,0.4413,0.349962,0.58356,0.324502,0.478365,0.307611,0.548443,0.469878,0.495606,0.471238,0.550092,0.569499,0.501128,0.570157,0.553146,0.662401,0.498723,0.663852
1,0.520035,0.275589,0.563918,0.327387,0.609788,0.376202,0.478661,0.313674,0.444168,0.343168,0.584055,0.321989,0.485915,0.304092,0.551875,0.468139,0.500051,0.469866,0.551931,0.566508,0.50201,0.565423,0.554285,0.66303,0.499235,0.66186
2,0.520355,0.2755,0.559987,0.324981,0.605843,0.365158,0.480647,0.313457,0.447925,0.336351,0.582664,0.319149,0.486486,0.297691,0.550038,0.463219,0.500821,0.466312,0.553565,0.565557,0.501539,0.565148,0.55505,0.662259,0.500082,0.663022
3,0.519179,0.278068,0.560258,0.32965,0.607857,0.370225,0.477975,0.314929,0.444387,0.338289,0.582095,0.321865,0.488738,0.302161,0.548905,0.465391,0.498727,0.46794,0.551537,0.565056,0.499152,0.565053,0.553458,0.661697,0.498565,0.661419
4,0.519605,0.278111,0.562461,0.330293,0.610038,0.369892,0.47764,0.317189,0.443202,0.337545,0.581295,0.321668,0.492961,0.300267,0.548542,0.469324,0.496467,0.471482,0.550099,0.568769,0.499864,0.568963,0.554193,0.660284,0.498711,0.661197
5,0.518408,0.278238,0.562217,0.328542,0.610263,0.364014,0.479997,0.318327,0.445521,0.335338,0.572298,0.309181,0.493547,0.295692,0.548997,0.469502,0.498592,0.471868,0.55119,0.569261,0.500984,0.568857,0.553648,0.660403,0.498687,0.661742
6,0.517193,0.280201,0.555507,0.327149,0.60839,0.359392,0.479208,0.323658,0.442177,0.332741,0.575497,0.306456,0.494791,0.292057,0.546637,0.475255,0.496433,0.477721,0.552418,0.571168,0.501433,0.573359,0.553346,0.658371,0.498427,0.661838
7,0.516209,0.279509,0.556289,0.326966,0.615211,0.359477,0.481063,0.325836,0.438275,0.332967,0.576113,0.306301,0.489909,0.292489,0.545707,0.474072,0.497613,0.476766,0.54965,0.571959,0.500592,0.573113,0.553558,0.659393,0.498352,0.661791
8,0.519679,0.280086,0.557079,0.329262,0.617067,0.356959,0.476165,0.323724,0.431119,0.334064,0.579241,0.308074,0.491445,0.292443,0.544133,0.480964,0.495817,0.480807,0.549611,0.57437,0.50364,0.576124,0.551342,0.658346,0.499321,0.660568
9,0.52403,0.278017,0.569679,0.326256,0.617395,0.351998,0.481266,0.322756,0.435126,0.334875,0.563857,0.300232,0.490369,0.292441,0.545935,0.477965,0.496343,0.477953,0.549446,0.573788,0.501775,0.575456,0.551149,0.657626,0.499126,0.660861
10,0.522669,0.280842,0.562092,0.328067,0.615058,0.346596,0.477665,0.324371,0.431437,0.329326,0.566751,0.294802,0.492952,0.289078,0.544492,0.47873,0.496063,0.478586,0.548883,0.575147,0.512017,0.578825,0.550596,0.661436,0.498516,0.663611
11,0.520606,0.282174,0.56035,0.323355,0.619095,0.34239,0.477584,0.32457,0.424334,0.329345,0.557013,0.297947,0.491166,0.291013,0.54382,0.473003,0.495521,0.476445,0.54927,0.573334,0.510546,0.576591,0.550793,0.660669,0.498908,0.660514
12,0.523349,0.276565,0.56343,0.309155,0.619151,0.335172,0.478462,0.314156,0.427426,0.318934,0.592399,0.314828,0.481117,0.295166,0.5487,0.467084,0.496149,0.470403,0.554887,0.569208,0.509971,0.571171,0.550679,0.662904,0.499779,0.665514
13,0.524595,0.276152,0.566155,0.314738,0.620901,0.335261,0.480192,0.317131,0.4271,0.318095,0.591179,0.310661,0.485344,0.296179,0.552439,0.466839,0.497932,0.469735,0.557841,0.568309,0.49957,0.569488,0.553196,0.66232,0.499289,0.666884
14,0.523887,0.275015,0.563997,0.312882,0.618756,0.334568,0.481906,0.315167,0.42826,0.319747,0.586151,0.309556,0.489967,0.290411,0.552889,0.465743,0.49947,0.468831,0.558664,0.567666,0.501292,0.566761,0.553854,0.661506,0.499051,0.664556
15,0.524787,0.276586,0.566297,0.314678,0.618683,0.336237,0.482025,0.315192,0.428855,0.316796,0.586345,0.309009,0.492755,0.2903,0.554797,0.468407,0.500561,0.471455,0.559336,0.569361,0.501721,0.569641,0.55427,0.661479,0.499425,0.66495
16,0.52447,0.277136,0.56608,0.315271,0.620252,0.336628,0.481845,0.315803,0.428504,0.319961,0.586861,0.304011,0.493059,0.288655,0.554673,0.469095,0.500175,0.471591,0.55797,0.570302,0.50998,0.57104,0.553882,0.661582,0.498863,0.664216
17,0.525325,0.277738,0.565555,0.317355,0.621695,0.33759,0.481688,0.316411,0.427484,0.319467,0.586716,0.302928,0.494025,0.287974,0.552945,0.469549,0.498313,0.472249,0.557525,0.571146,0.509388,0.572311,0.553834,0.662347,0.499135,0.664579
18,0.524896,0.273804,0.565174,0.31191,0.616885,0.336031,0.482271,0.310676,0.430241,0.316508,0.594044,0.323094,0.491285,0.291199,0.553039,0.463379,0.499047,0.465773,0.558508,0.567306,0.5002,0.566549,0.554416,0.662011,0.499145,0.664276
19,0.524678,0.273442,0.56323,0.312813,0.617463,0.335767,0.481935,0.311863,0.429165,0.319674,0.590709,0.307094,0.490953,0.290139,0.552074,0.462625,0.498715,0.465458,0.558281,0.568942,0.500436,0.567921,0.554075,0.661595,0.499127,0.663673
20,0.522622,0.272804,0.56313,0.311017,0.618217,0.335111,0.483486,0.313042,0.430851,0.320575,0.0,0.0,0.491461,0.290469,0.55359,0.460817,0.500083,0.464206,0.557332,0.568438,0.501339,0.566678,0.553463,0.661676,0.499586,0.662835
21,0.52388,0.274131,0.560848,0.31223,0.61737,0.3355,0.480063,0.310558,0.431533,0.320594,0.0,0.0,0.49722,0.288268,0.552648,0.461298,0.50192,0.464862,0.557294,0.569159,0.504227,0.566349,0.553091,0.6619,0.500331,0.662855
22,0.523461,0.277113,0.559481,0.313223,0.615961,0.334614,0.480976,0.312502,0.432817,0.320509,0.0,0.0,0.49782,0.287796,0.553207,0.462261,0.498378,0.465834,0.557104,0.572468,0.507061,0.569321,0.552949,0.663088,0.501009,0.659298
23,0.521126,0.274415,0.559703,0.311425,0.61712,0.33415,0.482671,0.317261,0.431141,0.321477,0.0,0.0,0.494138,0.288023,0.552709,0.461378,0.501924,0.465656,0.555788,0.570744,0.505341,0.56682,0.552814,0.661278,0.500777,0.661582
24,0.520924,0.275839,0.557461,0.314699,0.615766,0.334741,0.478034,0.317597,0.433466,0.320952,0.565935,0.298737,0.494636,0.288129,0.554337,0.472697,0.497262,0.47574,0.562077,0.575854,0.506166,0.580921,0.550202,0.663822,0.503138,0.663087
25,0.520438,0.275658,0.556368,0.314989,0.615468,0.333463,0.478794,0.318926,0.434741,0.319617,0.0,0.0,0.495698,0.288115,0.554445,0.473345,0.497805,0.47619,0.565072,0.577155,0.508279,0.582707,0.550953,0.663878,0.503772,0.664041
26,0.522074,0.277818,0.557797,0.317452,0.614693,0.334026,0.477647,0.320095,0.432558,0.321634,0.0,0.0,0.500277,0.288644,0.552781,0.480211,0.497525,0.480627,0.563127,0.580969,0.506248,0.583126,0.552216,0.662063,0.504177,0.663979
27,0.52121,0.281106,0.559107,0.319882,0.61551,0.334094,0.478067,0.321608,0.432296,0.321925,0.0,0.0,0.490972,0.290398,0.549327,0.471566,0.494714,0.474781,0.560822,0.571676,0.502143,0.575255,0.550976,0.661563,0.500398,0.662138
28,0.5196,0.286952,0.561215,0.326301,0.619567,0.335186,0.477886,0.330335,0.426023,0.323084,0.0,0.0,0.483365,0.289326,0.550836,0.473612,0.496307,0.477508,0.559602,0.571396,0.502553,0.575166,0.550587,0.660585,0.500889,0.660936
29,0.520918,0.288748,0.564131,0.327856,0.617198,0.334514,0.476108,0.328032,0.422751,0.320926,0.544745,0.289353,0.485419,0.28669,0.552083,0.478368,0.497788,0.480055,0.560676,0.574129,0.504866,0.573552,0.549404,0.660478,0.501646,0.660267
30,0.515196,0.276972,0.55607,0.318209,0.61499,0.334607,0.47654,0.317691,0.427037,0.315401,0.0,0.0,0.48971,0.287242,0.552582,0.470361,0.497276,0.474587,0.558993,0.572185,0.506526,0.579047,0.548755,0.658686,0.502589,0.661106
31,0.513263,0.276514,0.551574,0.324313,0.606387,0.335974,0.477979,0.321781,0.432497,0.318273,0.528362,0.286418,0.491014,0.286432,0.548387,0.468044,0.49814,0.472805,0.550639,0.575447,0.512025,0.583255,0.546549,0.657911,0.503777,0.662968
32,0.514124,0.280562,0.541029,0.325461,0.0,0.0,0.482374,0.322879,0.419098,0.319656,0.52711,0.287775,0.491265,0.287768,0.537853,0.464952,0.502198,0.468467,0.545514,0.570523,0.50612,0.5743,0.545613,0.660664,0.505779,0.660846
33,0.511064,0.276335,0.550861,0.319178,0.608119,0.336396,0.466483,0.316962,0.419565,0.318568,0.0,0.0,0.464553,0.2937,0.54187,0.466812,0.487862,0.470795,0.552888,0.571174,0.505734,0.572139,0.548379,0.65405,0.498869,0.65839
34,0.504625,0.278437,0.546669,0.321609,0.605528,0.336332,0.46243,0.319198,0.404941,0.323209,0.0,0.0,0.443933,0.301565,0.539268,0.465907,0.482371,0.469203,0.552866,0.571191,0.501725,0.572649,0.547145,0.658317,0.498338,0.660568
35,0.504855,0.275833,0.543832,0.317283,0.600427,0.335136,0.463347,0.314586,0.407023,0.31768,0.0,0.0,0.448219,0.301839,0.539639,0.461764,0.481192,0.464273,0.55106,0.561651,0.49663,0.566081,0.549097,0.654721,0.495705,0.659997
36,0.503787,0.279714,0.548924,0.314373,0.601594,0.337697,0.454475,0.308329,0.406163,0.324893,0.541133,0.294081,0.451547,0.298472,0.53929,0.479144,0.481917,0.48092,0.548736,0.570269,0.503753,0.579633,0.545894,0.656956,0.498894,0.661927
37,0.499164,0.276532,0.545155,0.310193,0.6014,0.338463,0.460283,0.307315,0.397945,0.323194,0.535448,0.288094,0.447255,0.297955,0.534524,0.472315,0.476374,0.475643,0.543914,0.570133,0.499682,0.573151,0.549865,0.653533,0.497685,0.662119
38,0.504115,0.280414,0.547626,0.314529,0.604657,0.340942,0.456758,0.309701,0.402942,0.325304,0.533189,0.289111,0.454044,0.299809,0.533987,0.474744,0.476883,0.478911,0.541856,0.5686,0.498438,0.571186,0.545661,0.645226,0.496121,0.658392
39,0.500528,0.279109,0.544084,0.312788,0.601964,0.337703,0.455836,0.311107,0.395698,0.324127,0.548038,0.296823,0.445258,0.301941,0.533793,0.478612,0.481062,0.47982,0.541475,0.564469,0.494744,0.572663,0.53968,0.638704,0.495452,0.654396
40,0.498481,0.278369,0.540834,0.313995,0.602117,0.334002,0.452597,0.306974,0.394026,0.320516,0.547756,0.297033,0.446108,0.299384,0.531355,0.472317,0.479567,0.475898,0.543059,0.561166,0.498495,0.572081,0.531084,0.639054,0.495542,0.655539
41,0.495373,0.272768,0.539237,0.313668,0.599051,0.333773,0.453931,0.309733,0.390698,0.31827,0.551409,0.298522,0.448676,0.29827,0.53017,0.470209,0.478749,0.473542,0.542094,0.562433,0.497504,0.574525,0.532523,0.631924,0.492717,0.655941
42,0.49896,0.279626,0.541462,0.317161,0.597673,0.332411,0.456041,0.31008,0.0,0.0,0.553903,0.300737,0.458229,0.289457,0.530716,0.469173,0.476017,0.473763,0.542329,0.565993,0.498627,0.577545,0.529363,0.634381,0.493666,0.660618
43,0.498307,0.277367,0.540849,0.321341,0.599749,0.337129,0.454482,0.307654,0.0,0.0,0.556738,0.302516,0.456314,0.289106,0.532543,0.468944,0.478995,0.474935,0.538939,0.566671,0.496006,0.574775,0.528502,0.633591,0.490394,0.652373
44,0.49583,0.274808,0.537587,0.311785,0.59927,0.334698,0.456778,0.306244,0.391466,0.315234,0.540859,0.288682,0.447205,0.297461,0.52712,0.464724,0.478872,0.469057,0.533371,0.555908,0.494436,0.567436,0.520111,0.640474,0.493071,0.651519
45,0.494965,0.277466,0.54152,0.314012,0.602415,0.335465,0.453758,0.3026,0.0,0.0,0.552912,0.299688,0.446838,0.299026,0.529491,0.468893,0.478227,0.47125,0.535772,0.552569,0.488959,0.562182,0.522821,0.643065,0.49097,0.6528
46,0.495702,0.278434,0.544408,0.313218,0.60395,0.335908,0.450726,0.302661,0.393728,0.320866,0.554532,0.301939,0.451134,0.300137,0.53297,0.47131,0.477367,0.4748,0.540615,0.552081,0.483198,0.566076,0.519288,0.645397,0.489253,0.650503
47,0.496478,0.281838,0.543226,0.310044,0.603778,0.337326,0.451571,0.305236,0.392802,0.323586,0.554086,0.300282,0.44529,0.300166,0.53482,0.470479,0.477645,0.475528,0.540115,0.555132,0.490546,0.566728,0.0,0.0,0.491387,0.650186
48,0.497621,0.283613,0.54712,0.308355,0.601765,0.336008,0.452465,0.307864,0.393632,0.333917,0.555303,0.301207,0.444246,0.302853,0.536482,0.461035,0.479535,0.469016,0.538376,0.543851,0.492446,0.553162,0.0,0.0,0.496928,0.647995
49,0.501173,0.284899,0.546484,0.311691,0.602964,0.3346,0.456565,0.308651,0.392883,0.319064,0.554539,0.30083,0.446403,0.300251,0.53338,0.462237,0.479459,0.469821,0.534363,0.545914,0.494198,0.554422,0.0,0.0,0.497127,0.649959
50,0.499223,0.285508,0.542489,0.306443,0.601935,0.333804,0.455817,0.30974,0.40085,0.322975,0.554546,0.301457,0.44464,0.301843,0.534311,0.456388,0.48023,0.464514,0.536542,0.549818,0.494921,0.558234,0.0,0.0,0.498016,0.649054
51,0.499126,0.283428,0.539146,0.30602,0.601343,0.331521,0.461109,0.309272,0.397511,0.321337,0.556401,0.304987,0.441766,0.304327,0.530783,0.45631,0.476219,0.464322,0.535577,0.551639,0.490706,0.558439,0.536908,0.631441,0.497584,0.652619
52,0.500684,0.280115,0.538025,0.309258,0.602135,0.331665,0.458582,0.309967,0.400247,0.322379,0.55686,0.305174,0.444417,0.3035,0.532457,0.459071,0.476913,0.465658,0.53421,0.556165,0.486877,0.55976,0.526179,0.6463,0.493086,0.658369
53,0.503892,0.282041,0.539411,0.311606,0.600417,0.334168,0.451539,0.301689,0.402263,0.326111,0.552941,0.301811,0.455875,0.304901,0.526164,0.47211,0.475128,0.478366,0.527821,0.564375,0.492241,0.569819,0.526638,0.644811,0.494333,0.660686
