FrameNo,head_x,head_y,left_shoulder_x,left_shoulder_y,left_elbow_x,left_elbow_y,right_shoulder_x,right_shoulder_y,right_elbow_x,right_elbow_y,left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y
0,0.553141,0.321279,0.579286,0.361297,0.599008,0.418282,0.514753,0.360224,0.0,0.0,0.58802,0.405986,0.498911,0.456913,0.580435,0.485538,0.529467,0.484999,0.576959,0.565027,0.537066,0.570806,0.572593,0.63907,0.544943,0.64385
1,0.553749,0.321327,0.579507,0.358862,0.597897,0.414476,0.515017,0.35941,0.0,0.0,0.587166,0.405057,0.50034,0.456148,0.579579,0.483324,0.529694,0.482861,0.578392,0.561937,0.536299,0.567717,0.57152,0.636985,0.545338,0.641341
2,0.552346,0.321185,0.580016,0.358427,0.598036,0.413181,0.516128,0.35945,0.0,0.0,0.587034,0.402575,0.498225,0.45422,0.579961,0.483687,0.529298,0.483012,0.0,0.0,0.535911,0.568363,0.57143,0.640252,0.544019,0.643424
3,0.552756,0.320622,0.579767,0.358552,0.597751,0.413355,0.516066,0.359404,0.503538,0.408251,0.586613,0.400895,0.499753,0.454762,0.578619,0.482726,0.528363,0.482348,0.0,0.0,0.535369,0.565954,0.571775,0.641166,0.5439,0.641573
4,0.551008,0.320652,0.579119,0.359193,0.597061,0.415561,0.515016,0.360238,0.0,0.0,0.586663,0.402985,0.498593,0.456718,0.578067,0.482736,0.528775,0.482502,0.0,0.0,0.53495,0.56574,0.571939,0.640794,0.543575,0.642011
5,0.551101,0.320475,0.578968,0.359144,0.596946,0.415884,0.514914,0.360076,0.0,0.0,0.586403,0.403385,0.498018,0.456505,0.578012,0.48314,0.528919,0.482783,0.0,0.0,0.535199,0.565917,0.572272,0.640756,0.543905,0.641991
6,0.551291,0.320786,0.579044,0.359426,0.596812,0.415601,0.515559,0.360761,0.0,0.0,0.586334,0.404104,0.498504,0.456561,0.57817,0.483277,0.529137,0.482752,0.0,0.0,0.535303,0.56529,0.571349,0.637645,0.544027,0.641678
7,0.551288,0.320971,0.578976,0.359252,0.596758,0.415674,0.515394,0.360928,0.0,0.0,0.585882,0.404839,0.498712,0.457614,0.578433,0.483541,0.529306,0.483111,0.0,0.0,0.5353,0.56593,0.571251,0.637617,0.54424,0.641814
8,0.550998,0.321292,0.578896,0.359471,0.596744,0.415704,0.515382,0.36113,0.0,0.0,0.585657,0.40456,0.498395,0.457346,0.578453,0.483818,0.529399,0.483336,0.0,0.0,0.535379,0.56606,0.571158,0.637752,0.544205,0.641894
9,0.550224,0.321514,0.57869,0.360563,0.59645,0.415937,0.515322,0.362107,0.0,0.0,0.584888,0.403918,0.498459,0.457428,0.578029,0.483999,0.529461,0.483775,0.0,0.0,0.535202,0.566115,0.571438,0.637824,0.543986,0.642187
10,0.549061,0.321514,0.578513,0.360202,0.59643,0.415792,0.514735,0.362073,0.0,0.0,0.584863,0.403936,0.498072,0.45769,0.577838,0.48376,0.529228,0.483687,0.0,0.0,0.534997,0.566047,0.571336,0.637714,0.543917,0.642146
