FrameNo,head_x,head_y,left_shoulder_x,left_shoulder_y,left_elbow_x,left_elbow_y,right_shoulder_x,right_shoulder_y,right_elbow_x,right_elbow_y,left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y
0,0.512985,0.363267,0.551069,0.41734,0.0,0.0,0.479216,0.413949,0.45144,0.470156,0.562135,0.53719,0.442313,0.519866,0.524972,0.532769,0.481111,0.531091,0.529982,0.638569,0.479823,0.638772,0.532936,0.740726,0.46834,0.744342
1,0.514402,0.362501,0.549847,0.41593,0.557913,0.46368,0.478059,0.410171,0.444056,0.466418,0.574191,0.535826,0.432287,0.510988,0.522409,0.526761,0.479948,0.525597,0.527912,0.637856,0.479157,0.636205,0.532444,0.740339,0.466551,0.741016
2,0.512668,0.361642,0.546754,0.414225,0.564358,0.464015,0.477524,0.408428,0.438636,0.459522,0.575028,0.508058,0.414688,0.500945,0.520572,0.518847,0.479323,0.52046,0.524211,0.631914,0.474793,0.628847,0.529538,0.736806,0.46347,0.740023
3,0.51317,0.360911,0.549047,0.412039,0.569389,0.45798,0.477218,0.405892,0.440485,0.457723,0.583147,0.495833,0.415288,0.499333,0.527607,0.517886,0.481104,0.51603,0.525877,0.630405,0.479347,0.627557,0.531299,0.736166,0.464675,0.739271
4,0.511257,0.361477,0.551532,0.410633,0.580012,0.456144,0.473968,0.407539,0.428387,0.453469,0.584989,0.474546,0.410316,0.498673,0.530566,0.516366,0.480277,0.513837,0.527718,0.631272,0.479222,0.629541,0.531265,0.736533,0.465091,0.738819
5,0.509084,0.35739,0.544032,0.407366,0.592483,0.423956,0.47208,0.406726,0.425495,0.418403,0.608066,0.396484,0.403518,0.408433,0.520503,0.520736,0.478444,0.522594,0.522446,0.639358,0.476795,0.635393,0.528805,0.738309,0.467506,0.740711
6,0.506138,0.358052,0.549116,0.406711,0.598168,0.402638,0.472947,0.409096,0.417462,0.391549,0.611272,0.355035,0.394077,0.345048,0.523331,0.517397,0.475811,0.518122,0.520805,0.640133,0.472127,0.634636,0.528803,0.738762,0.468563,0.739532
7,0.505222,0.357987,0.547036,0.404276,0.59357,0.39371,0.472725,0.404542,0.417767,0.383678,0.612428,0.337908,0.397,0.327568,0.520923,0.515453,0.474397,0.516287,0.52454,0.637979,0.471317,0.634164,0.52895,0.738478,0.467226,0.739664
8,0.502102,0.359912,0.543509,0.399668,0.595759,0.376234,0.470012,0.396389,0.424885,0.365127,0.604966,0.31178,0.400637,0.302864,0.522079,0.518847,0.474764,0.517272,0.527186,0.635359,0.470988,0.633398,0.53165,0.738727,0.468256,0.74008
9,0.503965,0.363273,0.545243,0.397119,0.592247,0.360872,0.473339,0.396214,0.429906,0.346546,0.600584,0.293562,0.411658,0.287233,0.523179,0.518632,0.47732,0.517063,0.528574,0.635535,0.474257,0.632819,0.532253,0.738937,0.469201,0.740795
10,0.51391,0.365934,0.548024,0.396312,0.587416,0.345763,0.47377,0.397961,0.442932,0.352844,0.593049,0.268824,0.418216,0.273827,0.524074,0.51817,0.477491,0.518911,0.526939,0.637004,0.473265,0.635005,0.530766,0.740211,0.469969,0.74232
11,0.51232,0.364853,0.548841,0.393322,0.589005,0.341425,0.471191,0.39425,0.440609,0.34735,0.59448,0.269982,0.423686,0.265526,0.526217,0.519157,0.479315,0.51966,0.527151,0.635871,0.473457,0.633917,0.532076,0.739179,0.469872,0.742416
12,0.510524,0.359409,0.548864,0.389252,0.582888,0.336474,0.472913,0.394155,0.436917,0.334009,0.587468,0.262027,0.425802,0.257997,0.526747,0.520634,0.477514,0.52006,0.524579,0.63352,0.468747,0.632749,0.530528,0.740051,0.466451,0.742635
13,0.511949,0.359797,0.549939,0.390324,0.580165,0.335815,0.473708,0.396474,0.439711,0.327821,0.58722,0.258551,0.432411,0.262264,0.526865,0.521326,0.479073,0.521285,0.524644,0.636631,0.473325,0.634997,0.529612,0.740972,0.467207,0.742205
14,0.514823,0.357926,0.552839,0.387832,0.578563,0.324746,0.472573,0.39481,0.44245,0.328302,0.582614,0.2537,0.430078,0.258044,0.52744,0.520563,0.478622,0.520579,0.524854,0.637127,0.473024,0.636197,0.529645,0.740618,0.467813,0.743516
15,0.515136,0.36058,0.553187,0.386248,0.57661,0.322984,0.471387,0.39523,0.446832,0.326961,0.580811,0.251247,0.43624,0.263314,0.527468,0.520896,0.478588,0.521697,0.525401,0.634165,0.46985,0.633572,0.529891,0.739487,0.464822,0.741907
16,0.514296,0.360434,0.555682,0.384962,0.574388,0.318947,0.470697,0.39254,0.450901,0.316569,0.573336,0.250106,0.436415,0.25298,0.525824,0.521357,0.475937,0.518992,0.522176,0.631693,0.46932,0.631421,0.528657,0.736546,0.465882,0.741424
17,0.51807,0.359477,0.556455,0.385356,0.572218,0.316998,0.472889,0.392159,0.4526,0.313602,0.57223,0.243014,0.4403,0.248114,0.526733,0.520316,0.477164,0.51954,0.525671,0.632193,0.469852,0.631725,0.530141,0.737093,0.465595,0.741395
18,0.519851,0.359729,0.558742,0.386859,0.573476,0.315656,0.474602,0.392865,0.456034,0.314627,0.569344,0.242856,0.443823,0.247008,0.527502,0.521043,0.477788,0.519562,0.525668,0.632671,0.471757,0.631984,0.530941,0.739159,0.465847,0.741659
19,0.518312,0.359883,0.559082,0.384071,0.571437,0.31532,0.474647,0.391704,0.455344,0.320666,0.568485,0.244074,0.43968,0.253299,0.528807,0.520807,0.478594,0.519418,0.52615,0.632375,0.471047,0.630935,0.530827,0.738771,0.465118,0.74073
20,0.519257,0.360688,0.560945,0.383806,0.572405,0.308797,0.474327,0.394884,0.459281,0.316501,0.566574,0.246427,0.44302,0.255269,0.527893,0.519816,0.477365,0.520486,0.525249,0.631661,0.470186,0.630651,0.529325,0.736279,0.464965,0.741141
