FrameNo,head_x,head_y,left_shoulder_x,left_shoulder_y,left_elbow_x,left_elbow_y,right_shoulder_x,right_shoulder_y,right_elbow_x,right_elbow_y,left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y
0,0.552979,0.322363,0.583084,0.36471,0.600576,0.410635,0.51407,0.362793,0.500128,0.414636,0.596997,0.368994,0.496283,0.461141,0.574315,0.483278,0.529547,0.485334,0.584488,0.556871,0.541767,0.560687,0.572198,0.640103,0.53701,0.644494
1,0.551827,0.319906,0.581756,0.360988,0.606059,0.406874,0.51653,0.361327,0.503561,0.408763,0.599445,0.369314,0.492984,0.458035,0.57441,0.478886,0.530481,0.481044,0.584425,0.55518,0.537844,0.560793,0.571591,0.640512,0.536965,0.645467
2,0.551654,0.319309,0.581311,0.361321,0.606539,0.407055,0.51739,0.363507,0.0,0.0,0.599033,0.369091,0.493871,0.46078,0.573746,0.480024,0.529856,0.482185,0.581596,0.556791,0.541013,0.562489,0.572156,0.642088,0.535793,0.644379
3,0.55064,0.319861,0.580502,0.360968,0.606941,0.406221,0.516489,0.363749,0.502673,0.416061,0.602309,0.375548,0.497983,0.46146,0.581119,0.482603,0.528873,0.482489,0.579998,0.559794,0.541157,0.566073,0.572058,0.644635,0.539979,0.644155
4,0.552261,0.320377,0.582091,0.362017,0.606809,0.406057,0.51618,0.362361,0.503311,0.415427,0.599546,0.368615,0.490593,0.456976,0.581292,0.48133,0.528671,0.481193,0.579949,0.55671,0.540768,0.564039,0.571549,0.643007,0.5357,0.646026
5,0.552649,0.320246,0.582496,0.361956,0.606361,0.406419,0.516057,0.361918,0.503711,0.41517,0.0,0.0,0.492012,0.456119,0.580742,0.480342,0.527932,0.480391,0.579188,0.55636,0.540289,0.563085,0.57186,0.642779,0.535879,0.646225
6,0.55273,0.320564,0.582197,0.362355,0.606317,0.406788,0.516814,0.362883,0.0,0.0,0.599388,0.367617,0.500143,0.459267,0.58048,0.481012,0.528141,0.481343,0.58013,0.555959,0.54042,0.562948,0.571855,0.64185,0.535495,0.645812
7,0.552999,0.320873,0.582368,0.362973,0.606072,0.407435,0.516506,0.362589,0.0,0.0,0.599471,0.3681,0.499475,0.458759,0.581156,0.480908,0.528718,0.480977,0.579923,0.555713,0.541076,0.562947,0.571247,0.640921,0.535789,0.645819
8,0.553959,0.320934,0.583166,0.363422,0.606085,0.407693,0.516837,0.362467,0.0,0.0,0.599281,0.366836,0.49921,0.458126,0.581253,0.480699,0.528489,0.480822,0.579783,0.555387,0.541044,0.56252,0.57132,0.640889,0.53565,0.645753
9,0.554346,0.320677,0.583247,0.363181,0.606212,0.407519,0.517054,0.362711,0.0,0.0,0.599433,0.366763,0.49611,0.455843,0.581338,0.480786,0.528499,0.480873,0.579932,0.555795,0.540919,0.562754,0.571507,0.641021,0.535479,0.645847
