FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
1,-0.0055661644,0.24037558,-0.13095619,-0.11211494,0.092526205,-0.09779116,-0.17098606,0.2987355,-0.18920116,0.097247005,0.09121391,-0.11880753,0.15052857,0.30508453,-0.21003199,-0.18344015,0.49376225,-0.2845381,0.17923145,0.5221296,-0.28965178,-0.04795487,-0.2921242,-0.005267017,0.054056354,-0.29010436,-0.008070184,-0.12699649,-0.35182336,-0.27441314,0.13436276,-0.34562713,-0.27510524,-0.13179038,-0.63108546,-0.08162226,0.13918033,-0.6299659,-0.07828566
2,-0.0069930153,0.3026265,-0.13362862,-0.14020869,0.117815465,-0.09986814,-0.21382268,0.37534165,-0.19225356,0.12164433,0.11611683,-0.1215944,0.18833677,0.38319635,-0.21394381,-0.22955827,0.61897963,-0.28860474,0.22427948,0.6540579,-0.29414243,-0.060029007,-0.36307842,-0.0061451946,0.06759611,-0.36057085,-0.009101881,-0.15848058,-0.43937406,-0.27539042,0.16763872,-0.43171015,-0.27680779,-0.16446011,-0.78885776,-0.08129339,0.17367259,-0.7875377,-0.07832367
3,-0.007079048,0.3058532,-0.13889213,-0.1404521,0.121019095,-0.10413405,-0.2142723,0.3780401,-0.19897248,0.1218175,0.119377546,-0.12748672,0.18861932,0.38595748,-0.2225634,-0.22964808,0.6216167,-0.29801777,0.22418854,0.6565888,-0.3042489,-0.060008284,-0.36032784,-0.008080766,0.067646995,-0.3578084,-0.011331612,-0.15835744,-0.4390243,-0.27684507,0.16730006,-0.43154863,-0.27995497,-0.1644184,-0.7894545,-0.07944459,0.173645,-0.7883973,-0.07766446
4,-0.0072244313,0.31053346,-0.12991054,-0.14072719,0.1257514,-0.09663994,-0.21459027,0.38233024,-0.18928167,0.121906236,0.12412039,-0.118141636,0.18868372,0.39030504,-0.2103998,-0.2296975,0.62573683,-0.2853706,0.22396809,0.6605442,-0.29080713,-0.06000609,-0.3560351,-0.0038832207,0.06762614,-0.35352358,-0.0069406796,-0.15814038,-0.4381974,-0.26958472,0.16671851,-0.43096653,-0.27067205,-0.16428071,-0.79010135,-0.08045492,0.17350587,-0.7893571,-0.07706711
5,-0.007204289,0.31088263,-0.13132046,-0.14074886,0.12604482,-0.098032594,-0.21471742,0.38249797,-0.19282123,0.122000486,0.1244101,-0.12027286,0.18890046,0.3904447,-0.21464853,-0.2298765,0.6259327,-0.290548,0.224196,0.6605797,-0.2958604,-0.06003532,-0.35579878,-0.004330803,0.067678,-0.35328865,-0.0076056365,-0.15806971,-0.43830404,-0.26718205,0.16668837,-0.4311067,-0.26907223,-0.16419356,-0.7902108,-0.07793307,0.1734313,-0.7895109,-0.07490462
6,-0.0072038495,0.3119685,-0.12510082,-0.14077018,0.12704763,-0.09287557,-0.21499723,0.38300705,-0.18575321,0.12218528,0.12536697,-0.1137496,0.1894815,0.39081648,-0.20573942,-0.23048937,0.62633693,-0.28128606,0.22498938,0.6604312,-0.2856227,-0.060238197,-0.354756,-0.001396038,0.06771261,-0.35225886,-0.004478192,-0.15781765,-0.43830615,-0.2622496,0.16655764,-0.43113124,-0.26259902,-0.16381064,-0.7899748,-0.07859632,0.1730413,-0.7892114,-0.0742351
7,-0.007106443,0.3110368,-0.13212286,-0.14071289,0.12598242,-0.09869695,-0.21519178,0.38180718,-0.19111103,0.12236327,0.12431233,-0.12008473,0.18995742,0.38956365,-0.21238852,-0.23074003,0.6252052,-0.28717425,0.22549039,0.6592051,-0.29255572,-0.06027218,-0.35581464,-0.005432647,0.067799404,-0.35331982,-0.008352356,-0.15783502,-0.43882683,-0.27425542,0.16675726,-0.4316347,-0.27535287,-0.16375333,-0.7898651,-0.081129365,0.17304645,-0.78901607,-0.07796417
8,-0.007049824,0.3113204,-0.13305943,-0.14062205,0.12624918,-0.09935155,-0.21500582,0.38228253,-0.19274022,0.122400425,0.12450067,-0.121272154,0.18998875,0.3899255,-0.21458986,-0.23079175,0.6256609,-0.2895999,0.22570781,0.65946627,-0.29514822,-0.060293075,-0.35546502,-0.005028062,0.06781457,-0.35299194,-0.008092208,-0.15770422,-0.43877426,-0.27308464,0.16673715,-0.43151897,-0.27468535,-0.16363087,-0.7895114,-0.08025128,0.17294197,-0.78853077,-0.07714163
9,-0.006961878,0.31047615,-0.13056745,-0.1405751,0.12540485,-0.09765198,-0.21487792,0.38180804,-0.18978997,0.122432336,0.1236876,-0.118567914,0.1898178,0.3895216,-0.21034165,-0.2303855,0.62536883,-0.2853945,0.22533925,0.65948844,-0.29050708,-0.06012392,-0.35647184,-0.005323321,0.06788919,-0.35399464,-0.0081970375,-0.1578738,-0.43923348,-0.27260548,0.1669187,-0.4320076,-0.27347806,-0.16392124,-0.7899523,-0.081161484,0.17333515,-0.7890383,-0.078212924
10,-0.007064182,0.31268734,-0.13078785,-0.14070058,0.1276481,-0.09769382,-0.21501924,0.3837884,-0.1909362,0.12241373,0.12594134,-0.11947665,0.1899189,0.39142928,-0.21219963,-0.23045486,0.6273224,-0.28732592,0.2254266,0.6611437,-0.2927618,-0.060148843,-0.35427508,-0.0062710014,0.06780627,-0.35179964,-0.009462109,-0.15782784,-0.43864235,-0.2677686,0.16665283,-0.4314149,-0.269355,-0.16391069,-0.7900991,-0.07928827,0.17319697,-0.78930295,-0.07636551
