FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
45,-0.009041623,0.28815782,-0.1729288,-0.13590108,0.10602232,-0.1161168,-0.20921436,0.37928885,-0.1651236,0.10925141,0.10765491,-0.15007399,0.14651883,0.4078483,-0.20635027,-0.21506384,0.62429935,-0.24211903,0.16873264,0.7180901,-0.25701013,-0.044752095,-0.3509547,-0.04698283,0.062109385,-0.34700948,-0.053692617,-0.16286507,-0.41213635,-0.30916283,0.17325972,-0.40491322,-0.318335,-0.19409344,-0.77303374,-0.09412908,0.20541061,-0.772879,-0.103462055
46,-0.0093172705,0.2933057,-0.17371224,-0.13615033,0.111186236,-0.11845792,-0.20938659,0.38422173,-0.16549101,0.109034225,0.11250082,-0.14996149,0.14671214,0.41247663,-0.20252852,-0.21626961,0.6289744,-0.23967461,0.16967121,0.72179395,-0.2523073,-0.045329154,-0.3457158,-0.0520087,0.061842795,-0.34182954,-0.0581716,-0.16251692,-0.41078657,-0.31624666,0.17239319,-0.40355515,-0.32470885,-0.1934708,-0.772423,-0.097340666,0.20440227,-0.7718781,-0.1087225
47,-0.009640258,0.29663596,-0.17447554,-0.1366509,0.11463304,-0.11816077,-0.20981674,0.38767022,-0.16822958,0.10886059,0.11585318,-0.1516696,0.14645949,0.41598612,-0.20854042,-0.2165712,0.63262933,-0.2454021,0.16934069,0.7254014,-0.25996435,-0.04556063,-0.34302387,-0.049071994,0.061650906,-0.33912987,-0.055726327,-0.16264331,-0.41061386,-0.31102633,0.1718036,-0.4035287,-0.3204334,-0.19353479,-0.77368236,-0.0942281,0.20432803,-0.7730892,-0.10458343
48,-0.009812731,0.3000276,-0.16685233,-0.13701336,0.117923126,-0.110075645,-0.21040589,0.39082116,-0.15797086,0.10886398,0.119087726,-0.14444584,0.14660943,0.4192529,-0.20078832,-0.2169739,0.6359161,-0.23473836,0.16925964,0.72884053,-0.25072396,-0.045683995,-0.34029076,-0.042118657,0.061568502,-0.33639428,-0.04890746,-0.16273995,-0.41042894,-0.30082488,0.17138831,-0.40351683,-0.30902418,-0.1936655,-0.77447516,-0.093217894,0.20435305,-0.77385265,-0.099880315
49,-0.010228353,0.3020115,-0.16734728,-0.1375402,0.12010008,-0.11074174,-0.21085452,0.39314362,-0.1602714,0.10843514,0.12122734,-0.14595364,0.14592326,0.42183062,-0.20444429,-0.21718106,0.6384459,-0.23831578,0.16835658,0.731994,-0.25477618,-0.04579355,-0.33852383,-0.043769237,0.06125507,-0.33459613,-0.050788008,-0.16312963,-0.40995985,-0.29977968,0.17092036,-0.4031138,-0.30810213,-0.19416608,-0.7755947,-0.09044923,0.20457016,-0.7748938,-0.096583426
50,-0.01028346,0.30046073,-0.16922763,-0.13759811,0.11844995,-0.11238732,-0.21101803,0.39161083,-0.16152614,0.10825236,0.119639575,-0.14754303,0.14570618,0.42052212,-0.20544033,-0.21721515,0.63703614,-0.2397283,0.16808756,0.73124135,-0.25581884,-0.045785517,-0.3400744,-0.045511838,0.0611468,-0.33612332,-0.05250691,-0.16340095,-0.41009566,-0.30114233,0.17111458,-0.403229,-0.30995703,-0.19446972,-0.7754919,-0.090632714,0.20481388,-0.7746721,-0.09825545
51,-0.010079303,0.29734534,-0.17190424,-0.1374078,0.1152139,-0.11503748,-0.21094185,0.38829234,-0.16279343,0.10843532,0.116585836,-0.14948349,0.14590442,0.41730058,-0.20540255,-0.21678813,0.63370514,-0.23988211,0.1680542,0.7281714,-0.2550339,-0.04556525,-0.3432568,-0.047348347,0.061342604,-0.33928823,-0.054076105,-0.16346695,-0.41078135,-0.30830634,0.17160428,-0.4039179,-0.31709027,-0.19449972,-0.7753954,-0.09287393,0.20505384,-0.7747843,-0.10139243
52,-0.009849205,0.29454762,-0.17710152,-0.13702646,0.11223194,-0.119951725,-0.21068454,0.38516474,-0.16878885,0.1085279,0.113606304,-0.15420571,0.14635874,0.4140339,-0.21059176,-0.21700475,0.6302778,-0.24657431,0.168953,0.72455436,-0.26110616,-0.04561853,-0.3454804,-0.050315585,0.06141662,-0.34154278,-0.056901626,-0.16328576,-0.41087833,-0.31548375,0.17199261,-0.403908,-0.32488728,-0.19418089,-0.7740262,-0.09417858,0.2047448,-0.7733054,-0.10415022
53,-0.009923613,0.29531813,-0.17191999,-0.13707145,0.1130552,-0.1159139,-0.21068391,0.3859399,-0.16553648,0.108466044,0.11436002,-0.14927973,0.14637287,0.4147227,-0.20582125,-0.21728148,0.6309404,-0.24289005,0.16914542,0.724998,-0.25684136,-0.04574335,-0.34458792,-0.045595746,0.061350618,-0.3406635,-0.052043818,-0.16320968,-0.41054955,-0.30920607,0.17181604,-0.40353063,-0.31792015,-0.19400872,-0.7737613,-0.09394072,0.20449178,-0.7728971,-0.10263772
54,-0.009974018,0.2959805,-0.1690584,-0.13704325,0.11376483,-0.112939954,-0.21050921,0.38647282,-0.16032295,0.108397424,0.11498349,-0.14609718,0.1465009,0.41501832,-0.20074978,-0.2176502,0.63120395,-0.23638652,0.16976358,0.7246186,-0.25062615,-0.045956712,-0.34363618,-0.044869807,0.061287392,-0.3397397,-0.051290028,-0.16296916,-0.41003975,-0.30760998,0.17161968,-0.40291893,-0.31547162,-0.1935188,-0.77312493,-0.095030725,0.20392804,-0.7721363,-0.102861114
