FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.0067680776,0.7088464,0.16070412,-0.07675462,0.5600362,0.18282843,-0.13067225,0.72267395,0.2882516,0.076758094,0.5349726,0.16837896,0.11729604,0.7196172,0.28917184,-0.1636117,0.84995234,0.33984518,0.139768,0.8642231,0.34503222,-0.043788046,0.27196664,-0.056248996,0.031908095,0.2667377,-0.06944993,-0.04760115,-0.10845834,0.09591895,0.03696925,-0.13583304,0.116755284,-0.08707286,-0.34809798,-0.05531904,0.058078222,-0.357154,-0.08157556
1,0.00890967,0.94612926,0.15658009,-0.102349505,0.7478676,0.1788279,-0.1736637,0.965092,0.28208065,0.10217952,0.71435696,0.16399279,0.15605718,0.96075237,0.28223267,-0.21733992,1.1348264,0.33241773,0.18596125,1.1534032,0.33729345,-0.05835282,0.3637535,-0.055799183,0.04253937,0.356802,-0.068953894,-0.063544504,-0.14478922,0.09343214,0.049256895,-0.181321,0.113316946,-0.11608662,-0.46444285,-0.05454695,0.07734602,-0.47669977,-0.08150156
2,0.011168016,1.1824462,0.15797462,-0.12794952,0.9344844,0.18000582,-0.21724601,1.2058917,0.28381217,0.12777553,0.8926655,0.1651405,0.19520923,1.2005969,0.28330085,-0.27171636,1.4180175,0.33397764,0.23248054,1.4414794,0.33851445,-0.072872944,0.4544232,-0.05444892,0.05320048,0.44572675,-0.067542545,-0.0793102,-0.181115,0.09285788,0.06158742,-0.22688162,0.11374415,-0.14517933,-0.58079123,-0.055326026,0.09675255,-0.59632653,-0.079929896
3,0.01102811,1.1848994,0.15363981,-0.12801942,0.93705016,0.17623131,-0.21681696,1.2088834,0.2775476,0.12762645,0.8950628,0.16133389,0.19484691,1.2032684,0.2783822,-0.27074134,1.4209502,0.32754254,0.2317948,1.4441383,0.33219826,-0.07275425,0.45684385,-0.056883793,0.05315568,0.44817004,-0.07014277,-0.079220854,-0.1809183,0.09303439,0.061396178,-0.22666687,0.11457076,-0.14528032,-0.58098894,-0.05786688,0.096738786,-0.5967036,-0.0820297
4,0.010990408,1.1857855,0.15733142,-0.12798966,0.9380123,0.17904639,-0.21633646,1.2100508,0.28300616,0.12753136,0.89590657,0.16510296,0.19467798,1.2042037,0.28475615,-0.2701712,1.4220623,0.33374202,0.23167823,1.4447916,0.33984828,-0.072756104,0.45780253,-0.05603731,0.053154632,0.44912538,-0.069025315,-0.079194926,-0.18109861,0.092531845,0.0613327,-0.22694346,0.11353489,-0.14519371,-0.5811561,-0.056626536,0.09655275,-0.5970829,-0.08300813
5,0.010956028,1.1878841,0.15650956,-0.12785664,0.9402267,0.17917348,-0.21541937,1.2127984,0.2841695,0.12731895,0.8979443,0.16407059,0.19411093,1.2066641,0.2846641,-0.26927635,1.4248378,0.3367026,0.23124714,1.4469274,0.3408332,-0.07273774,0.46004865,-0.0598523,0.053170525,0.451369,-0.073360145,-0.079250336,-0.18098557,0.09641887,0.061215334,-0.22700043,0.11911794,-0.14506643,-0.5809797,-0.058576524,0.096306995,-0.59712917,-0.080873586
6,0.011266622,1.1891575,0.15401396,-0.12765537,0.9412201,0.17633134,-0.21554542,1.2134991,0.27793026,0.1276514,0.8989231,0.16191603,0.19447958,1.2074178,0.27952093,-0.2693882,1.4253198,0.32814294,0.23158623,1.44751,0.33341467,-0.07258333,0.46090832,-0.056921285,0.0533337,0.45218426,-0.07010009,-0.07894508,-0.18070999,0.092849,0.061197538,-0.22689813,0.11426916,-0.1448683,-0.5802467,-0.057792995,0.09633233,-0.5965264,-0.0828973
7,0.011769169,1.1895478,0.15404315,-0.12735528,0.9410365,0.17671278,-0.2163217,1.2126539,0.278221,0.12827973,0.898963,0.16195874,0.19543006,1.2070439,0.27933648,-0.27011698,1.4242629,0.3284722,0.2322989,1.4473326,0.33318496,-0.07227821,0.46077552,-0.056920853,0.053630862,0.4519897,-0.07021201,-0.07847861,-0.18030919,0.09377995,0.06132916,-0.22683066,0.11541886,-0.14486256,-0.5795376,-0.058075894,0.09673345,-0.59621423,-0.08246283
8,0.012409693,1.185571,0.15570371,-0.12692742,0.93641335,0.17742285,-0.21740584,1.2068905,0.28178725,0.1290996,0.8949447,0.16374004,0.19685173,1.2022104,0.28505766,-0.27159375,1.4184707,0.3343044,0.23373754,1.4426656,0.34035474,-0.071971476,0.45656067,-0.062275764,0.054151654,0.4477193,-0.07553439,-0.078246966,-0.18094411,0.09393023,0.061977,-0.22790582,0.11579152,-0.14477625,-0.5794236,-0.05772473,0.09734556,-0.5966738,-0.08316986
9,0.013110679,1.1817213,0.16036277,-0.12642655,0.93199486,0.18090749,-0.21841323,1.2013335,0.28885612,0.12989283,0.8909084,0.16861212,0.1982175,1.1973479,0.29339492,-0.27324715,1.4127654,0.34149182,0.23533559,1.4379159,0.34984362,-0.071742296,0.4523777,-0.06046601,0.054610204,0.44346732,-0.07325293,-0.07805838,-0.18118472,0.091179,0.06257904,-0.22835606,0.11029529,-0.14456312,-0.57843244,-0.05448279,0.09781255,-0.59578323,-0.088065065
10,0.014528729,1.1700318,0.15754291,-0.1256513,0.91886187,0.17825454,-0.22161302,1.1849251,0.2826008,0.1318122,0.8788398,0.1665178,0.20213933,1.1826472,0.2888272,-0.27712008,1.3956891,0.33326662,0.23903608,1.4235046,0.34246105,-0.071083464,0.43991476,-0.059344877,0.05578723,0.4308962,-0.072001584,-0.07750673,-0.18298268,0.08866052,0.06423117,-0.23040177,0.106237315,-0.14420994,-0.5777729,-0.054135256,0.09891498,-0.5956785,-0.091508165
11,0.016147345,1.1469759,0.15717597,-0.12483168,0.89436775,0.17834944,-0.22616123,1.1557227,0.28190106,0.13444212,0.8561704,0.16613118,0.20784187,1.155786,0.2867111,-0.28206962,1.3657315,0.33090222,0.24399124,1.3968427,0.33935308,-0.06996413,0.41646183,-0.05681586,0.05785045,0.40746728,-0.069364645,-0.07755399,-0.18859206,0.08591293,0.06754987,-0.23581502,0.103101335,-0.14363354,-0.5795546,-0.053810216,0.10081268,-0.59830976,-0.08982749
12,0.017630164,1.1197217,0.1572329,-0.12422825,0.8660283,0.176339,-0.23113777,1.1220509,0.28012532,0.13733655,0.8298793,0.16749018,0.21414785,1.1243762,0.2888863,-0.2866957,1.3312472,0.3244331,0.24894051,1.365444,0.33732802,-0.06859216,0.38895276,-0.052585397,0.060289603,0.38009992,-0.06373015,-0.077987894,-0.19636394,0.06945367,0.071597636,-0.24285126,0.08490663,-0.14294632,-0.58298934,-0.054445874,0.10307339,-0.60243,-0.09647278
13,0.018497556,1.0834991,0.14117046,-0.12423972,0.8292109,0.15935132,-0.23704827,1.079306,0.2535781,0.1400046,0.7956887,0.15358119,0.22077121,1.0843103,0.2669838,-0.29139555,1.2879275,0.28864372,0.2533284,1.3257688,0.30551612,-0.06708964,0.3535366,-0.05170301,0.062915765,0.3450157,-0.061396092,-0.07917008,-0.2070467,0.041698586,0.07666865,-0.2520555,0.05520826,-0.14270134,-0.5902035,-0.057839353,0.10587062,-0.61041194,-0.10291377
14,0.019109461,1.0398828,0.13520944,-0.12462402,0.785385,0.15167372,-0.24384803,1.0288712,0.24309574,0.14304262,0.7552198,0.14781803,0.22817384,1.0370753,0.25775835,-0.2954072,1.2372637,0.2739851,0.25736383,1.2795722,0.29308957,-0.06504186,0.311307,-0.049975064,0.06598087,0.30328062,-0.058629356,-0.08079598,-0.22137997,0.027094794,0.08293949,-0.26464665,0.039568283,-0.14310949,-0.60200965,-0.057460215,0.11009549,-0.6237084,-0.10340214
15,0.018500736,0.9914813,0.11835554,-0.12578733,0.7385493,0.13540806,-0.24947064,0.9768965,0.21162696,0.14499843,0.71168816,0.13192305,0.23354009,0.9877033,0.22576721,-0.29741398,1.1862358,0.23037265,0.25935698,1.2318608,0.2503949,-0.06332189,0.26576865,-0.035464335,0.06848406,0.2584737,-0.042937957,-0.083923236,-0.23858713,0.006879089,0.08962892,-0.2790556,0.017790802,-0.14431405,-0.6179457,-0.060574137,0.115127034,-0.6400928,-0.104945235
16,0.016086064,0.93698764,0.098376155,-0.1275127,0.689144,0.114799276,-0.25132778,0.92544246,0.17924394,0.1448604,0.66535485,0.11256147,0.23465589,0.9378347,0.1936328,-0.29478928,1.1384441,0.18967919,0.25817266,1.1853739,0.21062651,-0.061678518,0.21797958,-0.033027347,0.06989554,0.21178153,-0.039492667,-0.09038545,-0.2594859,-0.017616333,0.09769177,-0.2955631,-0.0074870577,-0.14719772,-0.63956714,-0.06368459,0.12245368,-0.6604475,-0.107907504
17,0.012684966,0.8687587,0.07993563,-0.12907375,0.6287755,0.097225726,-0.24955785,0.8660503,0.15040176,0.14313437,0.60847515,0.0941967,0.23090044,0.8803123,0.15955575,-0.28753424,1.0847005,0.15195082,0.2525977,1.1336099,0.1699206,-0.0592691,0.15983658,-0.026112776,0.07100494,0.15507983,-0.03175298,-0.09956414,-0.2851272,-0.04200014,0.10823351,-0.31539366,-0.03270022,-0.15149899,-0.6650578,-0.06524396,0.13300613,-0.6831676,-0.10518626
