FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,-0.0026119938,0.15416536,-0.15376298,-0.0813598,0.04152201,-0.11916676,-0.1269004,0.19667451,-0.20778553,0.07298136,0.041624956,-0.13780585,0.1144025,0.20180781,-0.22243981,-0.13665038,0.34305596,-0.30080068,0.13744608,0.36747622,-0.3001396,-0.034812085,-0.24146205,-0.022566441,0.040529434,-0.23976259,-0.024252294,-0.09637903,-0.26589426,-0.30470586,0.1063862,-0.25913703,-0.30892202,-0.1002921,-0.46461466,-0.090033814,0.10681612,-0.46232527,-0.09428536
1,-0.0034213676,0.2053142,-0.15554999,-0.108417146,0.055069506,-0.120433785,-0.16923411,0.26177326,-0.20975085,0.09739574,0.05527312,-0.13919938,0.15259804,0.26871043,-0.22481336,-0.1820802,0.45678666,-0.30375612,0.18310498,0.48950365,-0.30355707,-0.046318572,-0.32221743,-0.021527898,0.05414979,-0.3199476,-0.023102319,-0.12839034,-0.35441506,-0.30843222,0.1418728,-0.3454787,-0.31286803,-0.13362326,-0.6193045,-0.09127233,0.14239725,-0.6164196,-0.09594778
2,-0.004434499,0.2566557,-0.14937165,-0.13563763,0.068954624,-0.11485911,-0.21153949,0.32732385,-0.20295106,0.121527016,0.06911353,-0.13327144,0.19060414,0.33593017,-0.21825098,-0.22792676,0.57093966,-0.2957131,0.22899936,0.61168146,-0.2958831,-0.058152266,-0.40258005,-0.017067973,0.067540124,-0.39975297,-0.018647125,-0.16047885,-0.44268233,-0.3015605,0.17709228,-0.43145835,-0.3048697,-0.1668399,-0.77400416,-0.09076224,0.17758466,-0.77021617,-0.09315019
3,-0.0044123703,0.25466096,-0.15294774,-0.13552123,0.06689835,-0.11870114,-0.21151893,0.3250491,-0.20774013,0.12147719,0.06701206,-0.13682394,0.19086914,0.33356375,-0.22144352,-0.22827186,0.5684314,-0.30100465,0.22958434,0.6089499,-0.2997086,-0.05839885,-0.4042675,-0.020273153,0.06752901,-0.40145248,-0.021796582,-0.16033162,-0.4427176,-0.30559564,0.17713155,-0.43143618,-0.30975628,-0.16649674,-0.77341294,-0.09029701,0.17708296,-0.76952064,-0.09508975
4,-0.0046250913,0.25544795,-0.14950806,-0.13568456,0.06784293,-0.114623114,-0.21142507,0.32615566,-0.20338021,0.12118378,0.06784454,-0.1336078,0.19047473,0.3346199,-0.21925323,-0.22851506,0.569454,-0.2976563,0.22947103,0.60988075,-0.2977029,-0.058614496,-0.4033012,-0.015242387,0.06730928,-0.40049365,-0.016794859,-0.1603421,-0.4421649,-0.30189267,0.17682813,-0.43079415,-0.3054182,-0.16636881,-0.77322125,-0.09007247,0.17675488,-0.76907516,-0.09244914
5,-0.00462338,0.2544383,-0.15142281,-0.13562404,0.06688335,-0.116978504,-0.21117109,0.32549104,-0.20495851,0.12102577,0.06692028,-0.1349063,0.1899911,0.33407786,-0.21867202,-0.22813947,0.56882054,-0.2981713,0.22894946,0.6096618,-0.29678363,-0.058496643,-0.40414953,-0.018242326,0.06726458,-0.4013281,-0.019539429,-0.16044827,-0.44212276,-0.30743635,0.17697166,-0.43071494,-0.31081563,-0.16654733,-0.77313596,-0.091629215,0.17698303,-0.7689889,-0.095491305
6,-0.004931892,0.2560208,-0.15187074,-0.13599008,0.06866872,-0.116404265,-0.21130653,0.32754588,-0.2047493,0.120663606,0.068628006,-0.135769,0.18940693,0.33617347,-0.22120531,-0.22828165,0.5711101,-0.2988188,0.22846717,0.61213815,-0.29927304,-0.058608968,-0.40266022,-0.017806914,0.06698193,-0.3998195,-0.019436775,-0.16079003,-0.44188884,-0.30397004,0.17670621,-0.4304067,-0.3077205,-0.16686808,-0.77391833,-0.09076779,0.17713694,-0.76955545,-0.093167216
7,-0.004626015,0.25330332,-0.15258984,-0.13550125,0.06580723,-0.117290124,-0.2109154,0.32467118,-0.20499423,0.12086574,0.065860964,-0.13623165,0.18966094,0.3332393,-0.22081375,-0.2280545,0.5682231,-0.2980649,0.22888131,0.6091705,-0.29828274,-0.05839221,-0.40487072,-0.019353721,0.06713793,-0.40203533,-0.020966193,-0.16067551,-0.44216564,-0.30530256,0.17731364,-0.43054268,-0.3089548,-0.16678637,-0.7726742,-0.091415614,0.17729786,-0.76830125,-0.09415034
8,-0.0044256095,0.2527573,-0.15234879,-0.1351751,0.065164,-0.11681366,-0.21064162,0.32397667,-0.20630187,0.121041186,0.065246806,-0.13701952,0.18985347,0.332483,-0.22417293,-0.22802791,0.5674279,-0.30113417,0.22925326,0.60820705,-0.30219832,-0.058273103,-0.40507385,-0.01822785,0.06723917,-0.40225282,-0.020144654,-0.16045691,-0.44214,-0.29991323,0.1775951,-0.4304461,-0.3041022,-0.1666063,-0.7717169,-0.08789591,0.17733122,-0.76730406,-0.08987483
9,-0.0041418867,0.25207523,-0.15365681,-0.13477099,0.06424097,-0.11918296,-0.21058048,0.3225654,-0.20530474,0.12143382,0.06434329,-0.13610287,0.19059424,0.33094406,-0.21749705,-0.22836062,0.56573206,-0.29567006,0.23022811,0.6060253,-0.29413185,-0.05826067,-0.40550238,-0.020926062,0.06746516,-0.40271053,-0.022153733,-0.15995218,-0.44221938,-0.31156898,0.17783411,-0.43053678,-0.31509387,-0.16602124,-0.7703717,-0.0947919,0.17700283,-0.76598847,-0.0995646
